gen,migration_on mean,migration_on var,migration_off mean,migration_off var
2100,54.688390000000005,0.0002826729000000196,54.87841999999999,0.0009717155999999871
2150,54.68766000000001,0.0002634324000000194,54.876819999999995,0.0009884875999999734
2200,54.68663,0.00024234210000001014,54.873979999999996,0.0010831955999999726
2250,54.68552,0.00023494760000000205,54.873329999999996,0.0010605140999999675
2300,54.68485,0.0002307644999999902,54.87293,0.0010633480999999896
2350,54.68338,0.000212181599999992,54.87049,0.0010265349000000597
2400,54.68215,0.00021758049999998772,54.86865,0.0009650805000000401
2450,54.682010000000005,0.00021827889999998597,54.86531,0.000983998900000088
2500,54.68094,0.00021492239999998768,54.86254,0.0009856823999999501
2550,54.680809999999994,0.00021038289999998915,54.85983,0.0009401741000000091
2600,54.68057,0.0002049060999999855,54.856640000000006,0.0010388184000000333
2650,54.67983,0.00018325809999999299,54.854319999999994,0.001178811600000052
2700,54.6798,0.00018454599999997482,54.85208,0.0011357835999999577
2750,54.67974,0.00018543039999998327,54.85018,0.0010525456000000089
2800,54.679089999999995,0.0001686128999999965,54.84974999999999,0.0010581544999999815
2850,54.67906000000001,0.00016826639999999312,54.848760000000006,0.0010856263999999712
2900,54.677369999999996,0.00016719409999998346,54.84787,0.001094158099999955
2950,54.67731,0.00016782289999997446,54.84537,0.0010587140999999563
3000,54.67691,0.00015519089999998305,54.84293,0.0011067940999999457
3050,54.67682,0.00015450359999997647,54.84207,0.0011494661000000018
3100,54.67617,0.00014183809999997692,54.84013,0.0010147401000001033
3150,54.67508,0.00014926559999998843,54.837480000000006,0.0009345276000000925
3200,54.674350000000004,0.00015358849999998742,54.8355,0.0009705560000000165
3250,54.674040000000005,0.00015411239999998735,54.83449,0.001003318900000005
3300,54.6733,0.00014852599999998697,54.833259999999996,0.0010345283999998965
3350,54.67268,0.00013381960000000254,54.83142,0.00100584159999991
3400,54.67225,0.00014537449999999373,54.830650000000006,0.0009637825000000067
3450,54.67193999999999,0.00015854640000000902,54.82979,0.0009111508999999901
3500,54.67184999999999,0.0001600365000000207,54.82766,0.0009132603999999546
3550,54.6712,0.00015053000000001232,54.82695,0.0008865865000000081
3600,54.670860000000005,0.00016080640000000113,54.82531,0.0009424529000000232
3650,54.670860000000005,0.00016080640000000113,54.822320000000005,0.0008605836000000315
3700,54.67083,0.0001619041000000115,54.82195,0.0008711024999999943
3750,54.67083,0.0001619041000000115,54.82133,0.0008889080999999969
3800,54.670489999999994,0.0001678868999999969,54.82000000000001,0.0009033859999999971
3850,54.670489999999994,0.0001678868999999969,54.819050000000004,0.0008873884999999352
3900,54.67018,0.0001671955999999961,54.819050000000004,0.0008873884999999352
3950,54.67018,0.0001671955999999961,54.81807,0.0009163221000000217
4000,54.66940999999999,0.00015777890000000325,54.8169,0.0008963819999999777
4050,54.66829,0.00015940289999999668,54.813900000000004,0.0007896540000000365
4100,54.66829,0.00015940289999999668,54.81307,0.0007648861000000341
4150,54.66768,0.00014822359999999688,54.81137,0.0007312801000000018
4200,54.66736999999999,0.0001478980999999954,54.811310000000006,0.0007283988999999553
4250,54.66703,0.0001380280999999909,54.80986,0.000763266399999968
4300,54.666999999999994,0.00013923200000000232,54.80827000000001,0.0007805360999999561
4350,54.666999999999994,0.00013923200000000232,54.80525,0.0007288304999999658
4400,54.666999999999994,0.00013923200000000232,54.80469000000001,0.0007552529000000087
4450,54.666999999999994,0.00013923200000000232,54.80407,0.0007571801000000138
4500,54.666380000000004,0.0001365535999999821,54.80312,0.0007228676000000099
4550,54.66608,0.00013729159999998234,54.80219999999999,0.0007221459999999932
4600,54.66543,0.00016057809999998977,54.801739999999995,0.0007333663999999882
4650,54.66476,0.0001686384000000063,54.80128,0.0007397395999999872
4700,54.66473,0.000168722100000005,54.7996,0.0007574439999999492
4750,54.66432,0.00018828759999998018,54.798339999999996,0.0007344803999999939
4800,54.664229999999996,0.000184854099999975,54.79737,0.0006998020999999956
4850,54.66389,0.0002048188999999681,54.79702999999999,0.0007009040999999895
4900,54.66389,0.0002048188999999681,54.796299999999995,0.0007245100000000155
4950,54.66389,0.0002048188999999681,54.795489999999994,0.0007616029000000392
5000,54.66386,0.00020489239999996704,54.79466,0.0007725904000000013
5050,54.66353,0.0002067700999999685,54.794380000000004,0.0007737776000000033
5100,54.66353,0.0002067700999999685,54.7937,0.0007991600000000083
5150,54.66304,0.00021016439999998034,54.79289,0.0008145228999999378
5200,54.6626,0.00020278999999998742,54.791779999999996,0.0008636675999999323
5250,54.66229,0.0002057628999999837,54.79163,0.000844244099999932
5300,54.66229,0.0002057628999999837,54.790459999999996,0.0008606663999999632
5350,54.66226,0.00020614239999998727,54.78976,0.0008600763999999804
5400,54.66226,0.00020614239999998727,54.78858,0.0008662815999999811
5450,54.66226,0.00020614239999998727,54.78778,0.0008530475999999773
5500,54.66217,0.0002076660999999893,54.786649999999995,0.0007849784999999382
5550,54.66214,0.00020805639999998366,54.786559999999994,0.00077357639999992
5600,54.66214,0.00020805639999998366,54.78520999999999,0.0007673008999999559
5650,54.66214,0.00020805639999998366,54.784389999999995,0.0007448728999999749
5700,54.66214,0.00020805639999998366,54.78371,0.0006796209000000026
5750,54.66214,0.00020805639999998366,54.78322000000001,0.0006922155999999841
5800,54.66214,0.00020805639999998366,54.78322000000001,0.0006922155999999841
5850,54.66180000000001,0.000194979999999989,54.78284,0.0006621623999999928
5900,54.66149,0.0001997508999999932,54.782320000000006,0.0006718336000000146
5950,54.661159999999995,0.0001923424000000018,54.781079999999996,0.0006922416000000231
6000,54.66079,0.00018264889999998173,54.78053,0.0006758520999999959
6050,54.66014,0.0001957484000000123,54.7802,0.0006890620000000076
6100,54.66014,0.0001957484000000123,54.779669999999996,0.0006934981000000062
6150,54.66014,0.0001957484000000123,54.77896,0.0007040144000000222
6200,54.66014,0.0001957484000000123,54.77849,0.0006821769000000283
6250,54.66014,0.0001957484000000123,54.7784,0.0006827700000000248
6300,54.65983,0.00018994210000000474,54.77831,0.0006861909000000305
6350,54.65952,0.0001980795999999941,54.77741999999999,0.0006677596000000234
6400,54.65952,0.0001980795999999941,54.77684000000001,0.000672280400000002
6450,54.659209999999995,0.00020528089999998652,54.77671,0.0006769929000000031
6500,54.659209999999995,0.00020528089999998652,54.776340000000005,0.000659240400000022
6550,54.659209999999995,0.00020528089999998652,54.776030000000006,0.0006613081000000256
6600,54.659209999999995,0.00020528089999998652,54.77467,0.0007029481000000242
6650,54.659209999999995,0.00020528089999998652,54.7744,0.0007007620000000065
6700,54.659180000000006,0.00020695759999996265,54.77333,0.0007333220999999696
6750,54.659180000000006,0.00020695759999996265,54.77256,0.0007385663999999683
6800,54.659180000000006,0.00020695759999996265,54.77178,0.0006734355999999622
6850,54.659180000000006,0.00020695759999996265,54.770759999999996,0.0006834963999999842
6900,54.659180000000006,0.00020695759999996265,54.770759999999996,0.0006834963999999842
6950,54.659180000000006,0.00020695759999996265,54.770050000000005,0.000670188500000016
7000,54.659029999999994,0.00020839009999996938,54.76932000000001,0.0006850916000000172
7050,54.659029999999994,0.00020839009999996938,54.76867,0.0006794720999999965
7100,54.659029999999994,0.00020839009999996938,54.768330000000006,0.0006592761000000006
7150,54.659029999999994,0.00020839009999996938,54.767920000000004,0.0006683735999999585
7200,54.65872,0.0002265715999999887,54.76737000000001,0.0006652900999999706
7250,54.65872,0.0002265715999999887,54.765930000000004,0.0006598941000000036
7300,54.65841,0.00022372889999998456,54.76537,0.0006727720999999911
7350,54.65841,0.00022372889999998456,54.764779999999995,0.0006552755999999838
7400,54.65841,0.00022372889999998456,54.76428,0.0006629615999999849
7450,54.658069999999995,0.00023035209999998393,54.76366,0.0006819043999999835
7500,54.658069999999995,0.00023035209999998393,54.76363,0.0006801640999999671
7550,54.658069999999995,0.00023035209999998393,54.7636,0.0006807859999999582
7600,54.658069999999995,0.00023035209999998393,54.76198000000001,0.0006569995999999711
7650,54.658069999999995,0.00023035209999998393,54.76198000000001,0.0006569995999999711
7700,54.658069999999995,0.00023035209999998393,54.76118,0.0006835476000000042
7750,54.658069999999995,0.00023035209999998393,54.76074,0.0006894124000000149
7800,54.658069999999995,0.00023035209999998393,54.7601,0.0006823420000000304
7850,54.657770000000006,0.0002492040999999846,54.759460000000004,0.0006903544000000022
7900,54.65743,0.0002725280999999788,54.75864,0.0006818944000000114
7950,54.65743,0.0002725280999999788,54.75833,0.0006676560999999948
8000,54.65709,0.0002824949000000086,54.757870000000004,0.000632016099999982
8050,54.65709,0.0002824949000000086,54.757870000000004,0.000632016099999982
8100,54.65709,0.0002824949000000086,54.75749999999999,0.0006447699999999884
8150,54.65709,0.0002824949000000086,54.757439999999995,0.0006467343999999837
8200,54.65709,0.0002824949000000086,54.756949999999996,0.0006428584999999855
8250,54.65709,0.0002824949000000086,54.756859999999996,0.0006411104000000011
8300,54.65709,0.0002824949000000086,54.756859999999996,0.0006411104000000011
8350,54.65709,0.0002824949000000086,54.75674,0.0006447343999999918
8400,54.65709,0.0002824949000000086,54.756119999999996,0.0006565455999999782
8450,54.656780000000005,0.00027120160000002264,54.756119999999996,0.0006565455999999782
8500,54.656780000000005,0.00027120160000002264,54.755539999999996,0.0006702423999999761
8550,54.656780000000005,0.00027120160000002264,54.75434,0.0006854284000000011
8600,54.656780000000005,0.00027120160000002264,54.75388,0.0006991375999999962
8650,54.656780000000005,0.00027120160000002264,54.75381,0.0006893649000000683
8700,54.656780000000005,0.00027120160000002264,54.752790000000005,0.0006555389000000396
8750,54.656780000000005,0.00027120160000002264,54.752599999999994,0.000660306000000055
8800,54.656780000000005,0.00027120160000002264,54.752509999999994,0.0006637809000000607
8850,54.656780000000005,0.00027120160000002264,54.752199999999995,0.0006690540000000548
8900,54.656780000000005,0.00027120160000002264,54.751279999999994,0.0006667716000000446
8950,54.65638,0.0002663056000000156,54.750969999999995,0.0006523721000000294
9000,54.65638,0.0002663056000000156,54.750699999999995,0.0006512300000000294
9050,54.65638,0.0002663056000000156,54.75061000000001,0.0006545249000000086
9100,54.65638,0.0002663056000000156,54.75043000000001,0.000630196099999969
9150,54.65638,0.0002663056000000156,54.75043000000001,0.000630196099999969
9200,54.65638,0.0002663056000000156,54.749559999999995,0.0006235423999999787
9250,54.65638,0.0002663056000000156,54.74953000000001,0.000623986099999983
9300,54.65638,0.0002663056000000156,54.7495,0.0006226159999999701
9350,54.65638,0.0002663056000000156,54.74919,0.000634392899999982
9400,54.65638,0.0002663056000000156,54.74814,0.0006470243999999787
9450,54.65601,0.00026067690000000513,54.74789,0.0006532568999999904
9500,54.65601,0.00026067690000000513,54.74786,0.0006544104000000015
9550,54.65601,0.00026067690000000513,54.747550000000004,0.0006651705000000115
9600,54.65601,0.00026067690000000513,54.74682,0.0006253356000000072
9650,54.65601,0.00026067690000000513,54.74682,0.0006253356000000072
9700,54.65601,0.00026067690000000513,54.74618,0.0006427296000000153
9750,54.6557,0.0002506359999999942,54.74507,0.000658602100000011
9800,54.655330000000006,0.00024358210000000443,54.74507,0.000658602100000011
9850,54.654959999999996,0.0002515704000000087,54.7447,0.0006443120000000265
9900,54.65493,0.0002512341000000134,54.7447,0.0006443120000000265
9950,54.6549,0.0002509140000000102,54.7447,0.0006443120000000265
10000,54.6549,0.0002509140000000102,54.7447,0.0006443120000000265
