problem,run,generation_window,block,operator,selection_count,selection_probability
T500,5,1500-1550,offload,RESAMPLE,28,0.07
T500,5,1500-1550,seq,GA,108,0.27
T500,5,1500-1550,seq,SWAP,244,0.61
T500,5,1500-1550,seq,VNS,47,0.1175
T500,5,1500-1550,seq,RESAMPLE,1,0.0025
T500,5,1500-1550,dev,DE,34,0.085
T500,5,1500-1550,dev,GDE,350,0.875
T500,5,1500-1550,dev,LEVY,16,0.04
T500,5,1500-1550,dev,RESAMPLE,0,0.0
T500,5,1550-1600,offload,GA,96,0.24
T500,5,1550-1600,offload,DE,269,0.6725
T500,5,1550-1600,offload,BITFLIP,35,0.0875
T500,5,1550-1600,offload,RESAMPLE,0,0.0
T500,5,1550-1600,seq,GA,83,0.2075
T500,5,1550-1600,seq,SWAP,273,0.6825
T500,5,1550-1600,seq,VNS,44,0.11
T500,5,1550-1600,seq,RESAMPLE,0,0.0
T500,5,1550-1600,dev,DE,27,0.0675
T500,5,1550-1600,dev,GDE,354,0.885
T500,5,1550-1600,dev,LEVY,19,0.0475
T500,5,1550-1600,dev,RESAMPLE,0,0.0
T500,5,1600-1650,offload,GA,94,0.235
T500,5,1600-1650,offload,DE,246,0.615
T500,5,1600-1650,offload,BITFLIP,60,0.15
T500,5,1600-1650,offload,RESAMPLE,0,0.0
T500,5,1600-1650,seq,GA,76,0.19
T500,5,1600-1650,seq,SWAP,271,0.6775
T500,5,1600-1650,seq,VNS,52,0.13
T500,5,1600-1650,seq,RESAMPLE,1,0.0025
T500,5,1600-1650,dev,DE,21,0.0525
T500,5,1600-1650,dev,GDE,352,0.88
T500,5,1600-1650,dev,LEVY,27,0.0675
T500,5,1600-1650,dev,RESAMPLE,0,0.0
T500,5,1650-1700,offload,GA,111,0.2775
T500,5,1650-1700,offload,DE,251,0.6275
T500,5,1650-1700,offload,BITFLIP,38,0.095
T500,5,1650-1700,offload,RESAMPLE,0,0.0
T500,5,1650-1700,seq,GA,123,0.3075
T500,5,1650-1700,seq,SWAP,229,0.5725
T500,5,1650-1700,seq,VNS,48,0.12
T500,5,1650-1700,seq,RESAMPLE,0,0.0
T500,5,1650-1700,dev,DE,53,0.1325
T500,5,1650-1700,dev,GDE,332,0.83
T500,5,1650-1700,dev,LEVY,15,0.0375
T500,5,1650-1700,dev,RESAMPLE,0,0.0
T500,5,1700-1750,offload,GA,118,0.295
T500,5,1700-1750,offload,DE,271,0.6775
T500,5,1700-1750,offload,BITFLIP,11,0.0275
T500,5,1700-1750,offload,RESAMPLE,0,0.0
T500,5,1700-1750,seq,GA,153,0.3825
T500,5,1700-1750,seq,SWAP,197,0.4925
T500,5,1700-1750,seq,VNS,48,0.12
T500,5,1700-1750,seq,RESAMPLE,2,0.005
T500,5,1700-1750,dev,DE,25,0.0625
T500,5,1700-1750,dev,GDE,354,0.885
T500,5,1700-1750,dev,LEVY,21,0.0525
T500,5,1700-1750,dev,RESAMPLE,0,0.0
T500,5,1750-1800,offload,GA,123,0.3075
T500,5,1750-1800,offload,DE,251,0.6275
T500,5,1750-1800,offload,BITFLIP,26,0.065
T500,5,1750-1800,offload,RESAMPLE,0,0.0
T500,5,1750-1800,seq,GA,85,0.2125
T500,5,1750-1800,seq,SWAP,251,0.6275
T500,5,1750-1800,seq,VNS,64,0.16
T500,5,1750-1800,seq,RESAMPLE,0,0.0
T500,5,1750-1800,dev,DE,70,0.175
T500,5,1750-1800,dev,GDE,313,0.7825
T500,5,1750-1800,dev,LEVY,17,0.0425
T500,5,1750-1800,dev,RESAMPLE,0,0.0
T500,5,1800-1850,offload,GA,94,0.235
T500,5,1800-1850,offload,DE,281,0.7025
T500,5,1800-1850,offload,BITFLIP,25,0.0625
T500,5,1800-1850,offload,RESAMPLE,0,0.0
T500,5,1800-1850,seq,GA,70,0.175
T500,5,1800-1850,seq,SWAP,293,0.7325
T500,5,1800-1850,seq,VNS,36,0.09
T500,5,1800-1850,seq,RESAMPLE,1,0.0025
T500,5,1800-1850,dev,DE,32,0.08
T500,5,1800-1850,dev,GDE,345,0.8625
T500,5,1800-1850,dev,LEVY,23,0.0575
T500,5,1800-1850,dev,RESAMPLE,0,0.0
T500,5,1850-1900,offload,GA,80,0.2
T500,5,1850-1900,offload,DE,275,0.6875
T500,5,1850-1900,offload,BITFLIP,45,0.1125
T500,5,1850-1900,offload,RESAMPLE,0,0.0
T500,5,1850-1900,seq,GA,81,0.2025
T500,5,1850-1900,seq,SWAP,240,0.6
T500,5,1850-1900,seq,VNS,77,0.1925
T500,5,1850-1900,seq,RESAMPLE,2,0.005
T500,5,1850-1900,dev,DE,52,0.13
T500,5,1850-1900,dev,GDE,318,0.795
T500,5,1850-1900,dev,LEVY,30,0.075
T500,5,1850-1900,dev,RESAMPLE,0,0.0
T500,5,1900-1950,offload,GA,91,0.2275
T500,5,1900-1950,offload,DE,269,0.6725
T500,5,1900-1950,offload,BITFLIP,40,0.1
T500,5,1900-1950,offload,RESAMPLE,0,0.0
T500,5,1900-1950,seq,GA,76,0.19
T500,5,1900-1950,seq,SWAP,272,0.68
T500,5,1900-1950,seq,VNS,50,0.125
T500,5,1900-1950,seq,RESAMPLE,2,0.005
T500,5,1900-1950,dev,DE,46,0.115
T500,5,1900-1950,dev,GDE,322,0.805
T500,5,1900-1950,dev,LEVY,32,0.08
T500,5,1900-1950,dev,RESAMPLE,0,0.0
T500,5,1950-2000,offload,GA,98,0.245
T500,5,1950-2000,offload,DE,269,0.6725
T500,5,1950-2000,offload,BITFLIP,33,0.0825
T500,5,1950-2000,offload,RESAMPLE,0,0.0
T500,5,1950-2000,seq,GA,129,0.3225
T500,5,1950-2000,seq,SWAP,222,0.555
T500,5,1950-2000,seq,VNS,49,0.1225
T500,5,1950-2000,seq,RESAMPLE,0,0.0
T500,5,1950-2000,dev,DE,54,0.135
T500,5,1950-2000,dev,GDE,324,0.81
T500,5,1950-2000,dev,LEVY,22,0.055
T500,5,1950-2000,dev,RESAMPLE,0,0.0
T500,5,2000-2050,offload,GA,101,0.2525
T500,5,2000-2050,offload,DE,280,0.7
T500,5,2000-2050,offload,BITFLIP,19,0.0475
T500,5,2000-2050,offload,RESAMPLE,0,0.0
T500,5,2000-2050,seq,GA,158,0.395
T500,5,2000-2050,seq,SWAP,210,0.525
T500,5,2000-2050,seq,VNS,32,0.08
T500,5,2000-2050,seq,RESAMPLE,0,0.0
T500,5,2000-2050,dev,DE,54,0.135
T500,5,2000-2050,dev,GDE,307,0.7675
T500,5,2000-2050,dev,LEVY,39,0.0975
T500,5,2000-2050,dev,RESAMPLE,0,0.0
T500,5,2050-2100,offload,GA,121,0.3025
T500,5,2050-2100,offload,DE,274,0.685
T500,5,2050-2100,offload,BITFLIP,5,0.0125
T500,5,2050-2100,offload,RESAMPLE,0,0.0
T500,5,2050-2100,seq,GA,170,0.425
T500,5,2050-2100,seq,SWAP,190,0.475
T500,5,2050-2100,seq,VNS,33,0.0825
T500,5,2050-2100,seq,RESAMPLE,7,0.0175
T500,5,2050-2100,dev,DE,75,0.1875
T500,5,2050-2100,dev,GDE,298,0.745
T500,5,2050-2100,dev,LEVY,27,0.0675
T500,5,2050-2100,dev,RESAMPLE,0,0.0
T500,5,2100-2150,offload,GA,99,0.2475
T500,5,2100-2150,offload,DE,291,0.7275
T500,5,2100-2150,offload,BITFLIP,10,0.025
T500,5,2100-2150,offload,RESAMPLE,0,0.0
T500,5,2100-2150,seq,GA,175,0.4375
T500,5,2100-2150,seq,SWAP,203,0.5075
T500,5,2100-2150,seq,VNS,22,0.055
T500,5,2100-2150,seq,RESAMPLE,0,0.0
T500,5,2100-2150,dev,DE,75,0.1875
T500,5,2100-2150,dev,GDE,303,0.7575
T500,5,2100-2150,dev,LEVY,22,0.055
T500,5,2100-2150,dev,RESAMPLE,0,0.0
T500,5,2150-2200,offload,GA,113,0.2825
T500,5,2150-2200,offload,DE,231,0.5775
T500,5,2150-2200,offload,BITFLIP,15,0.0375
T500,5,2150-2200,offload,RESAMPLE,41,0.1025
T500,5,2150-2200,seq,GA,109,0.2725
T500,5,2150-2200,seq,SWAP,226,0.565
T500,5,2150-2200,seq,VNS,56,0.14
T500,5,2150-2200,seq,RESAMPLE,9,0.0225
T500,5,2150-2200,dev,DE,73,0.1825
T500,5,2150-2200,dev,GDE,312,0.78
T500,5,2150-2200,dev,LEVY,15,0.0375
T500,5,2150-2200,dev,RESAMPLE,0,0.0
T500,5,2200-2250,offload,GA,105,0.2625
T500,5,2200-2250,offload,DE,241,0.6025
T500,5,2200-2250,offload,BITFLIP,5,0.0125
T500,5,2200-2250,offload,RESAMPLE,49,0.1225
T500,5,2200-2250,seq,GA,93,0.2325
T500,5,2200-2250,seq,SWAP,245,0.6125
T500,5,2200-2250,seq,VNS,58,0.145
T500,5,2200-2250,seq,RESAMPLE,4,0.01
T500,5,2200-2250,dev,DE,117,0.2925
T500,5,2200-2250,dev,GDE,266,0.665
T500,5,2200-2250,dev,LEVY,17,0.0425
T500,5,2200-2250,dev,RESAMPLE,0,0.0
T500,5,2250-2300,offload,GA,96,0.24
T500,5,2250-2300,offload,DE,262,0.655
T500,5,2250-2300,offload,BITFLIP,36,0.09
T500,5,2250-2300,offload,RESAMPLE,6,0.015
T500,5,2250-2300,seq,GA,179,0.4475
T500,5,2250-2300,seq,SWAP,167,0.4175
T500,5,2250-2300,seq,VNS,44,0.11
T500,5,2250-2300,seq,RESAMPLE,10,0.025
T500,5,2250-2300,dev,DE,73,0.1825
T500,5,2250-2300,dev,GDE,316,0.79
T500,5,2250-2300,dev,LEVY,11,0.0275
T500,5,2250-2300,dev,RESAMPLE,0,0.0
T500,5,2300-2350,offload,GA,103,0.2575
T500,5,2300-2350,offload,DE,253,0.6325
T500,5,2300-2350,offload,BITFLIP,44,0.11
T500,5,2300-2350,offload,RESAMPLE,0,0.0
T500,5,2300-2350,seq,GA,108,0.27
T500,5,2300-2350,seq,SWAP,251,0.6275
T500,5,2300-2350,seq,VNS,40,0.1
T500,5,2300-2350,seq,RESAMPLE,1,0.0025
T500,5,2300-2350,dev,DE,91,0.2275
T500,5,2300-2350,dev,GDE,280,0.7
T500,5,2300-2350,dev,LEVY,29,0.0725
T500,5,2300-2350,dev,RESAMPLE,0,0.0
T500,5,2350-2400,offload,GA,115,0.2875
T500,5,2350-2400,offload,DE,271,0.6775
T500,5,2350-2400,offload,BITFLIP,14,0.035
T500,5,2350-2400,offload,RESAMPLE,0,0.0
T500,5,2350-2400,seq,GA,204,0.51
T500,5,2350-2400,seq,SWAP,154,0.385
T500,5,2350-2400,seq,VNS,42,0.105
T500,5,2350-2400,seq,RESAMPLE,0,0.0
T500,5,2350-2400,dev,DE,174,0.435
T500,5,2350-2400,dev,GDE,216,0.54
T500,5,2350-2400,dev,LEVY,10,0.025
T500,5,2350-2400,dev,RESAMPLE,0,0.0
T500,5,2400-2450,offload,GA,121,0.3025
T500,5,2400-2450,offload,DE,277,0.6925
T500,5,2400-2450,offload,BITFLIP,2,0.005
T500,5,2400-2450,offload,RESAMPLE,0,0.0
T500,5,2400-2450,seq,GA,332,0.83
T500,5,2400-2450,seq,SWAP,39,0.0975
T500,5,2400-2450,seq,VNS,12,0.03
T500,5,2400-2450,seq,RESAMPLE,17,0.0425
T500,5,2400-2450,dev,DE,163,0.4075
T500,5,2400-2450,dev,GDE,227,0.5675
T500,5,2400-2450,dev,LEVY,10,0.025
T500,5,2400-2450,dev,RESAMPLE,0,0.0
T500,5,2450-2500,offload,GA,117,0.2925
T500,5,2450-2500,offload,DE,270,0.675
T500,5,2450-2500,offload,BITFLIP,13,0.0325
T500,5,2450-2500,offload,RESAMPLE,0,0.0
T500,5,2450-2500,seq,GA,177,0.4425
T500,5,2450-2500,seq,SWAP,166,0.415
T500,5,2450-2500,seq,VNS,52,0.13
T500,5,2450-2500,seq,RESAMPLE,5,0.0125
T500,5,2450-2500,dev,DE,97,0.2425
T500,5,2450-2500,dev,GDE,288,0.72
T500,5,2450-2500,dev,LEVY,15,0.0375
T500,5,2450-2500,dev,RESAMPLE,0,0.0
T500,5,2500-2550,offload,GA,129,0.3225
T500,5,2500-2550,offload,DE,235,0.5875
T500,5,2500-2550,offload,BITFLIP,2,0.005
T500,5,2500-2550,offload,RESAMPLE,34,0.085
T500,5,2500-2550,seq,GA,203,0.5075
T500,5,2500-2550,seq,SWAP,143,0.3575
T500,5,2500-2550,seq,VNS,35,0.0875
T500,5,2500-2550,seq,RESAMPLE,19,0.0475
T500,5,2500-2550,dev,DE,173,0.4325
T500,5,2500-2550,dev,GDE,211,0.5275
T500,5,2500-2550,dev,LEVY,16,0.04
T500,5,2500-2550,dev,RESAMPLE,0,0.0
T500,5,2550-2600,offload,GA,113,0.2825
T500,5,2550-2600,offload,DE,251,0.6275
T500,5,2550-2600,offload,BITFLIP,4,0.01
T500,5,2550-2600,offload,RESAMPLE,32,0.08
T500,5,2550-2600,seq,GA,198,0.495
T500,5,2550-2600,seq,SWAP,160,0.4
T500,5,2550-2600,seq,VNS,42,0.105
T500,5,2550-2600,seq,RESAMPLE,0,0.0
T500,5,2550-2600,dev,DE,117,0.2925
T500,5,2550-2600,dev,GDE,269,0.6725
T500,5,2550-2600,dev,LEVY,14,0.035
T500,5,2550-2600,dev,RESAMPLE,0,0.0
T500,5,2600-2650,offload,GA,97,0.2425
T500,5,2600-2650,offload,DE,271,0.6775
T500,5,2600-2650,offload,BITFLIP,32,0.08
T500,5,2600-2650,offload,RESAMPLE,0,0.0
T500,5,2600-2650,seq,GA,120,0.3
T500,5,2600-2650,seq,SWAP,242,0.605
T500,5,2600-2650,seq,VNS,31,0.0775
T500,5,2600-2650,seq,RESAMPLE,7,0.0175
T500,5,2600-2650,dev,DE,97,0.2425
T500,5,2600-2650,dev,GDE,277,0.6925
T500,5,2600-2650,dev,LEVY,26,0.065
T500,5,2600-2650,dev,RESAMPLE,0,0.0
T500,5,2650-2700,offload,GA,122,0.305
T500,5,2650-2700,offload,DE,278,0.695
T500,5,2650-2700,offload,BITFLIP,0,0.0
T500,5,2650-2700,offload,RESAMPLE,0,0.0
T500,5,2650-2700,seq,GA,104,0.26
T500,5,2650-2700,seq,SWAP,236,0.59
T500,5,2650-2700,seq,VNS,58,0.145
T500,5,2650-2700,seq,RESAMPLE,2,0.005
T500,5,2650-2700,dev,DE,67,0.1675
T500,5,2650-2700,dev,GDE,316,0.79
T500,5,2650-2700,dev,LEVY,17,0.0425
T500,5,2650-2700,dev,RESAMPLE,0,0.0
T500,5,2700-2750,offload,GA,103,0.2575
T500,5,2700-2750,offload,DE,268,0.67
T500,5,2700-2750,offload,BITFLIP,29,0.0725
T500,5,2700-2750,offload,RESAMPLE,0,0.0
T500,5,2700-2750,seq,GA,117,0.2925
T500,5,2700-2750,seq,SWAP,207,0.5175
T500,5,2700-2750,seq,VNS,66,0.165
T500,5,2700-2750,seq,RESAMPLE,10,0.025
T500,5,2700-2750,dev,DE,165,0.4125
T500,5,2700-2750,dev,GDE,214,0.535
T500,5,2700-2750,dev,LEVY,21,0.0525
T500,5,2700-2750,dev,RESAMPLE,0,0.0
T500,5,2750-2800,offload,GA,104,0.26
T500,5,2750-2800,offload,DE,241,0.6025
T500,5,2750-2800,offload,BITFLIP,27,0.0675
T500,5,2750-2800,offload,RESAMPLE,28,0.07
T500,5,2750-2800,seq,GA,185,0.4625
T500,5,2750-2800,seq,SWAP,153,0.3825
T500,5,2750-2800,seq,VNS,54,0.135
T500,5,2750-2800,seq,RESAMPLE,8,0.02
T500,5,2750-2800,dev,DE,104,0.26
T500,5,2750-2800,dev,GDE,272,0.68
T500,5,2750-2800,dev,LEVY,24,0.06
T500,5,2750-2800,dev,RESAMPLE,0,0.0
T500,5,2800-2850,offload,GA,106,0.265
T500,5,2800-2850,offload,DE,235,0.5875
T500,5,2800-2850,offload,BITFLIP,33,0.0825
T500,5,2800-2850,offload,RESAMPLE,26,0.065
T500,5,2800-2850,seq,GA,85,0.2125
T500,5,2800-2850,seq,SWAP,269,0.6725
T500,5,2800-2850,seq,VNS,46,0.115
T500,5,2800-2850,seq,RESAMPLE,0,0.0
T500,5,2800-2850,dev,DE,85,0.2125
T500,5,2800-2850,dev,GDE,279,0.6975
T500,5,2800-2850,dev,LEVY,36,0.09
T500,5,2800-2850,dev,RESAMPLE,0,0.0
T500,5,2850-2900,offload,GA,98,0.245
T500,5,2850-2900,offload,DE,279,0.6975
T500,5,2850-2900,offload,BITFLIP,23,0.0575
T500,5,2850-2900,offload,RESAMPLE,0,0.0
T500,5,2850-2900,seq,GA,117,0.2925
T500,5,2850-2900,seq,SWAP,195,0.4875
T500,5,2850-2900,seq,VNS,80,0.2
T500,5,2850-2900,seq,RESAMPLE,8,0.02
T500,5,2850-2900,dev,DE,92,0.23
T500,5,2850-2900,dev,GDE,283,0.7075
T500,5,2850-2900,dev,LEVY,25,0.0625
T500,5,2850-2900,dev,RESAMPLE,0,0.0
T500,5,2900-2950,offload,GA,104,0.26
T500,5,2900-2950,offload,DE,269,0.6725
T500,5,2900-2950,offload,BITFLIP,27,0.0675
T500,5,2900-2950,offload,RESAMPLE,0,0.0
T500,5,2900-2950,seq,GA,119,0.2975
T500,5,2900-2950,seq,SWAP,213,0.5325
T500,5,2900-2950,seq,VNS,64,0.16
T500,5,2900-2950,seq,RESAMPLE,4,0.01
T500,5,2900-2950,dev,DE,99,0.2475
T500,5,2900-2950,dev,GDE,285,0.7125
T500,5,2900-2950,dev,LEVY,15,0.0375
T500,5,2900-2950,dev,RESAMPLE,1,0.0025
T500,5,2950-3000,offload,GA,95,0.2375
T500,5,2950-3000,offload,DE,271,0.6775
T500,5,2950-3000,offload,BITFLIP,34,0.085
T500,5,2950-3000,offload,RESAMPLE,0,0.0
T500,5,2950-3000,seq,GA,89,0.2225
T500,5,2950-3000,seq,SWAP,240,0.6
T500,5,2950-3000,seq,VNS,70,0.175
T500,5,2950-3000,seq,RESAMPLE,1,0.0025
T500,5,2950-3000,dev,DE,90,0.225
T500,5,2950-3000,dev,GDE,289,0.7225
T500,5,2950-3000,dev,LEVY,21,0.0525
T500,5,2950-3000,dev,RESAMPLE,0,0.0
T500,5,3000-3050,offload,GA,95,0.2375
T500,5,3000-3050,offload,DE,272,0.68
T500,5,3000-3050,offload,BITFLIP,33,0.0825
T500,5,3000-3050,offload,RESAMPLE,0,0.0
T500,5,3000-3050,seq,GA,92,0.23
T500,5,3000-3050,seq,SWAP,231,0.5775
T500,5,3000-3050,seq,VNS,77,0.1925
T500,5,3000-3050,seq,RESAMPLE,0,0.0
T500,5,3000-3050,dev,DE,61,0.1525
T500,5,3000-3050,dev,GDE,316,0.79
T500,5,3000-3050,dev,LEVY,23,0.0575
T500,5,3000-3050,dev,RESAMPLE,0,0.0
T500,5,3050-3100,offload,GA,112,0.28
T500,5,3050-3100,offload,DE,284,0.71
T500,5,3050-3100,offload,BITFLIP,4,0.01
T500,5,3050-3100,offload,RESAMPLE,0,0.0
T500,5,3050-3100,seq,GA,186,0.465
T500,5,3050-3100,seq,SWAP,164,0.41
T500,5,3050-3100,seq,VNS,46,0.115
T500,5,3050-3100,seq,RESAMPLE,4,0.01
T500,5,3050-3100,dev,DE,131,0.3275
T500,5,3050-3100,dev,GDE,258,0.645
T500,5,3050-3100,dev,LEVY,11,0.0275
T500,5,3050-3100,dev,RESAMPLE,0,0.0
T500,5,3100-3150,offload,GA,100,0.25
T500,5,3100-3150,offload,DE,245,0.6125
T500,5,3100-3150,offload,BITFLIP,38,0.095
T500,5,3100-3150,offload,RESAMPLE,17,0.0425
T500,5,3100-3150,seq,GA,170,0.425
T500,5,3100-3150,seq,SWAP,161,0.4025
T500,5,3100-3150,seq,VNS,45,0.1125
T500,5,3100-3150,seq,RESAMPLE,24,0.06
T500,5,3100-3150,dev,DE,145,0.3625
T500,5,3100-3150,dev,GDE,224,0.56
T500,5,3100-3150,dev,LEVY,31,0.0775
T500,5,3100-3150,dev,RESAMPLE,0,0.0
T500,5,3150-3200,offload,GA,94,0.235
T500,5,3150-3200,offload,DE,263,0.6575
T500,5,3150-3200,offload,BITFLIP,43,0.1075
T500,5,3150-3200,offload,RESAMPLE,0,0.0
T500,5,3150-3200,seq,GA,144,0.36
T500,5,3150-3200,seq,SWAP,208,0.52
T500,5,3150-3200,seq,VNS,43,0.1075
T500,5,3150-3200,seq,RESAMPLE,5,0.0125
T500,5,3150-3200,dev,DE,108,0.27
T500,5,3150-3200,dev,GDE,272,0.68
T500,5,3150-3200,dev,LEVY,20,0.05
T500,5,3150-3200,dev,RESAMPLE,0,0.0
T500,5,3200-3250,offload,GA,108,0.27
T500,5,3200-3250,offload,DE,273,0.6825
T500,5,3200-3250,offload,BITFLIP,19,0.0475
T500,5,3200-3250,offload,RESAMPLE,0,0.0
T500,5,3200-3250,seq,GA,137,0.3425
T500,5,3200-3250,seq,SWAP,202,0.505
T500,5,3200-3250,seq,VNS,51,0.1275
T500,5,3200-3250,seq,RESAMPLE,10,0.025
T500,5,3200-3250,dev,DE,139,0.3475
T500,5,3200-3250,dev,GDE,245,0.6125
T500,5,3200-3250,dev,LEVY,16,0.04
T500,5,3200-3250,dev,RESAMPLE,0,0.0
T500,5,3250-3300,offload,GA,120,0.3
T500,5,3250-3300,offload,DE,233,0.5825
T500,5,3250-3300,offload,BITFLIP,19,0.0475
T500,5,3250-3300,offload,RESAMPLE,28,0.07
T500,5,3250-3300,seq,GA,270,0.675
T500,5,3250-3300,seq,SWAP,88,0.22
T500,5,3250-3300,seq,VNS,25,0.0625
T500,5,3250-3300,seq,RESAMPLE,17,0.0425
T500,5,3250-3300,dev,DE,208,0.52
T500,5,3250-3300,dev,GDE,177,0.4425
T500,5,3250-3300,dev,LEVY,13,0.0325
T500,5,3250-3300,dev,RESAMPLE,2,0.005
T500,5,3300-3350,offload,GA,161,0.4025
T500,5,3300-3350,offload,DE,166,0.415
T500,5,3300-3350,offload,BITFLIP,0,0.0
T500,5,3300-3350,offload,RESAMPLE,73,0.1825
T500,5,3300-3350,seq,GA,343,0.8575
T500,5,3300-3350,seq,SWAP,14,0.035
T500,5,3300-3350,seq,VNS,11,0.0275
T500,5,3300-3350,seq,RESAMPLE,32,0.08
T500,5,3300-3350,dev,DE,355,0.8875
T500,5,3300-3350,dev,GDE,39,0.0975
T500,5,3300-3350,dev,LEVY,3,0.0075
T500,5,3300-3350,dev,RESAMPLE,3,0.0075
T500,5,3350-3400,offload,GA,113,0.2825
T500,5,3350-3400,offload,DE,240,0.6
T500,5,3350-3400,offload,BITFLIP,2,0.005
T500,5,3350-3400,offload,RESAMPLE,45,0.1125
T500,5,3350-3400,seq,GA,250,0.625
T500,5,3350-3400,seq,SWAP,124,0.31
T500,5,3350-3400,seq,VNS,26,0.065
T500,5,3350-3400,seq,RESAMPLE,0,0.0
T500,5,3350-3400,dev,DE,195,0.4875
T500,5,3350-3400,dev,GDE,202,0.505
T500,5,3350-3400,dev,LEVY,3,0.0075
T500,5,3350-3400,dev,RESAMPLE,0,0.0
T500,5,3400-3450,offload,GA,110,0.275
T500,5,3400-3450,offload,DE,279,0.6975
T500,5,3400-3450,offload,BITFLIP,11,0.0275
T500,5,3400-3450,offload,RESAMPLE,0,0.0
T500,5,3400-3450,seq,GA,194,0.485
T500,5,3400-3450,seq,SWAP,149,0.3725
T500,5,3400-3450,seq,VNS,39,0.0975
T500,5,3400-3450,seq,RESAMPLE,18,0.045
T500,5,3400-3450,dev,DE,124,0.31
T500,5,3400-3450,dev,GDE,264,0.66
T500,5,3400-3450,dev,LEVY,12,0.03
T500,5,3400-3450,dev,RESAMPLE,0,0.0
T500,5,3450-3500,offload,GA,112,0.28
T500,5,3450-3500,offload,DE,263,0.6575
T500,5,3450-3500,offload,BITFLIP,5,0.0125
T500,5,3450-3500,offload,RESAMPLE,20,0.05
T500,5,3450-3500,seq,GA,237,0.5925
T500,5,3450-3500,seq,SWAP,142,0.355
T500,5,3450-3500,seq,VNS,21,0.0525
T500,5,3450-3500,seq,RESAMPLE,0,0.0
T500,5,3450-3500,dev,DE,142,0.355
T500,5,3450-3500,dev,GDE,240,0.6
T500,5,3450-3500,dev,LEVY,18,0.045
T500,5,3450-3500,dev,RESAMPLE,0,0.0
T500,5,3500-3550,offload,GA,145,0.3625
T500,5,3500-3550,offload,DE,184,0.46
T500,5,3500-3550,offload,BITFLIP,0,0.0
T500,5,3500-3550,offload,RESAMPLE,71,0.1775
T500,5,3500-3550,seq,GA,322,0.805
T500,5,3500-3550,seq,SWAP,26,0.065
T500,5,3500-3550,seq,VNS,20,0.05
T500,5,3500-3550,seq,RESAMPLE,32,0.08
T500,5,3500-3550,dev,DE,295,0.7375
T500,5,3500-3550,dev,GDE,99,0.2475
T500,5,3500-3550,dev,LEVY,5,0.0125
T500,5,3500-3550,dev,RESAMPLE,1,0.0025
T500,5,3550-3600,offload,GA,169,0.4225
T500,5,3550-3600,offload,DE,148,0.37
T500,5,3550-3600,offload,BITFLIP,4,0.01
T500,5,3550-3600,offload,RESAMPLE,79,0.1975
T500,5,3550-3600,seq,GA,364,0.91
T500,5,3550-3600,seq,SWAP,6,0.015
T500,5,3550-3600,seq,VNS,0,0.0
T500,5,3550-3600,seq,RESAMPLE,30,0.075
T500,5,3550-3600,dev,DE,397,0.9925
T500,5,3550-3600,dev,GDE,2,0.005
T500,5,3550-3600,dev,LEVY,0,0.0
T500,5,3550-3600,dev,RESAMPLE,1,0.0025
T500,5,3600-3650,offload,GA,173,0.4325
T500,5,3600-3650,offload,DE,147,0.3675
T500,5,3600-3650,offload,BITFLIP,1,0.0025
T500,5,3600-3650,offload,RESAMPLE,79,0.1975
T500,5,3600-3650,seq,GA,358,0.895
T500,5,3600-3650,seq,SWAP,2,0.005
T500,5,3600-3650,seq,VNS,0,0.0
T500,5,3600-3650,seq,RESAMPLE,40,0.1
T500,5,3600-3650,dev,DE,395,0.9875
T500,5,3600-3650,dev,GDE,0,0.0
T500,5,3600-3650,dev,LEVY,2,0.005
T500,5,3600-3650,dev,RESAMPLE,3,0.0075
T500,5,3650-3700,offload,GA,139,0.3475
T500,5,3650-3700,offload,DE,198,0.495
T500,5,3650-3700,offload,BITFLIP,4,0.01
T500,5,3650-3700,offload,RESAMPLE,59,0.1475
T500,5,3650-3700,seq,GA,306,0.765
T500,5,3650-3700,seq,SWAP,40,0.1
T500,5,3650-3700,seq,VNS,13,0.0325
T500,5,3650-3700,seq,RESAMPLE,41,0.1025
T500,5,3650-3700,dev,DE,316,0.79
T500,5,3650-3700,dev,GDE,83,0.2075
T500,5,3650-3700,dev,LEVY,1,0.0025
T500,5,3650-3700,dev,RESAMPLE,0,0.0
T500,5,3700-3750,offload,GA,152,0.38
T500,5,3700-3750,offload,DE,182,0.455
T500,5,3700-3750,offload,BITFLIP,1,0.0025
T500,5,3700-3750,offload,RESAMPLE,65,0.1625
T500,5,3700-3750,seq,GA,323,0.8075
T500,5,3700-3750,seq,SWAP,36,0.09
T500,5,3700-3750,seq,VNS,1,0.0025
T500,5,3700-3750,seq,RESAMPLE,40,0.1
T500,5,3700-3750,dev,DE,307,0.7675
T500,5,3700-3750,dev,GDE,86,0.215
T500,5,3700-3750,dev,LEVY,6,0.015
T500,5,3700-3750,dev,RESAMPLE,1,0.0025
T500,5,3750-3800,offload,GA,165,0.4125
T500,5,3750-3800,offload,DE,156,0.39
T500,5,3750-3800,offload,BITFLIP,3,0.0075
T500,5,3750-3800,offload,RESAMPLE,76,0.19
T500,5,3750-3800,seq,GA,329,0.8225
T500,5,3750-3800,seq,SWAP,20,0.05
T500,5,3750-3800,seq,VNS,11,0.0275
T500,5,3750-3800,seq,RESAMPLE,40,0.1
T500,5,3750-3800,dev,DE,367,0.9175
T500,5,3750-3800,dev,GDE,31,0.0775
