generation,block,config,intra_diversity,global_diversity,inter_diversity
2150,offload,noMig,2.354089005518163e-05,0.05950171715817396,0.0594808934181852
2150,seq,noMig,0.01582908435887015,0.05939507329170691,0.04494666040639352
2150,dev,noMig,0.04181227859484343,0.08896649168173197,0.05124926876207848
2200,offload,noMig,4.999572484495344e-05,0.05954349722618801,0.05949927379538905
2200,seq,noMig,0.01582908435887015,0.05939507329170691,0.04494666040639352
2200,dev,noMig,0.04192208618544375,0.08894293337602839,0.0511160337435216
2250,offload,noMig,5.483971126709533e-05,0.05951389175602362,0.05946538009467978
2250,seq,noMig,0.01616256658736465,0.05951275249703127,0.04475381106935314
2250,dev,noMig,0.04221338906793704,0.08891989118137575,0.05080511141031958
2300,offload,noMig,0.0001065055423871476,0.0594960157095961,0.05940178699763909
2300,seq,noMig,0.01619392090115925,0.05951349962434276,0.04472502159892148
2300,dev,noMig,0.04221427948079701,0.08891344858957891,0.05079724396865884
2350,offload,noMig,4.787068296940534e-05,0.05949811448931482,0.05945576683984625
2350,seq,noMig,0.01555423978422031,0.05949704140676496,0.04531040785214238
2350,dev,noMig,0.04205144359473044,0.08881849688002094,0.05085409195628026
2400,offload,noMig,6.228415788362692e-05,0.05946682318018853,0.05941171978861187
2400,seq,noMig,0.01402246620535664,0.0593924388548201,0.0466391212651892
2400,dev,noMig,0.04205914440865741,0.08882091961189449,0.05084916076327883
2450,offload,noMig,4.693048496551827e-05,0.0595020400000407,0.0594605244964649
2450,seq,noMig,0.01429112597178763,0.05941272192585525,0.04640865542079611
2450,dev,noMig,0.04246590948613194,0.0887175776904979,0.05033725892170781
2500,offload,noMig,4.789402829268503e-05,0.05953062950239702,0.05948826412865729
2500,seq,noMig,0.01447759481286329,0.05943011752918551,0.04625196160877904
2500,dev,noMig,0.04252732843197977,0.08870747918071431,0.05026586942964349
2550,offload,noMig,4.641821285760273e-05,0.05953195790158108,0.05949089821588587
2550,seq,noMig,0.01449980229497421,0.0594338305041982,0.04623498002288187
2550,dev,noMig,0.04262829676319736,0.08876542165143192,0.0502294527576332
2600,offload,noMig,4.661084257288822e-05,0.05947998389977884,0.0594387492488623
2600,seq,noMig,0.01451996962486803,0.05943917550928922,0.04622158616661748
2600,dev,noMig,0.04262891625922092,0.08875943217696376,0.05022233627459956
2650,offload,noMig,4.791495438862623e-05,0.05946380388794952,0.05942141397842519
2650,seq,noMig,0.01452271561883093,0.05943941637934372,0.04621926167585998
2650,dev,noMig,0.0428955157251619,0.08874538426546692,0.04994453380715082
2700,offload,noMig,4.830431906440615e-05,0.05949147036577107,0.05944873847082829
2700,seq,noMig,0.01454357858990679,0.05944088186290371,0.04620122539778498
2700,dev,noMig,0.04289667169935549,0.08874190523193706,0.04993961317243947
2750,offload,noMig,5.276107032027751e-05,0.05946545649219938,0.05941877899452324
2750,seq,noMig,0.01455714619208833,0.05944067726282967,0.0461883047576778
2750,dev,noMig,0.04304753372831458,0.08868637074897351,0.04973053287934269
2800,offload,noMig,5.056997621794545e-05,0.05944352296276245,0.05939878202037608
2800,seq,noMig,0.01457353424703936,0.05944481723564955,0.0461772089718393
2800,dev,noMig,0.04313059718409856,0.08862427587631048,0.04958108246438502
2850,offload,noMig,4.932583529630929e-05,0.05939508660579797,0.05935144200676043
2850,seq,noMig,0.01457954526317001,0.05944592788380724,0.04617271948137099
2850,dev,noMig,0.04355789436220053,0.08846610604505378,0.04898698522093461
2900,offload,noMig,4.837949446860392e-05,0.0593908325782366,0.05934802501407511
2900,seq,noMig,0.0152377286160834,0.05953948970523432,0.0456515971294038
