generation,block,config,intra_diversity,global_diversity,inter_diversity
4500,dev,noHI,0.07134839771157471,0.07134839771157471,0
4550,offload,noHI,0.003035509718144458,0.003035509718144458,0
4550,seq,noHI,0.01552411281591219,0.01552411281591219,0
4550,dev,noHI,0.07134990692473334,0.07134990692473334,0
4600,offload,noHI,0.00298772767098616,0.00298772767098616,0
4600,seq,noHI,0.01638270906428308,0.01638270906428308,0
4600,dev,noHI,0.07135286177195034,0.07135286177195034,0
4650,offload,noHI,0.002975084255496227,0.002975084255496227,0
4650,seq,noHI,0.01688444700714525,0.01688444700714525,0
4650,dev,noHI,0.07135302955491761,0.07135302955491761,0
4700,offload,noHI,0.002999390159457946,0.002999390159457946,0
4700,seq,noHI,0.01693984025821315,0.01693984025821315,0
4700,dev,noHI,0.07132564172076018,0.07132564172076018,0
4750,offload,noHI,0.002999390159457946,0.002999390159457946,0
4750,seq,noHI,0.01693984025821315,0.01693984025821315,0
4750,dev,noHI,0.07132493052207366,0.07132493052207366,0
4800,offload,noHI,0.002999390159457946,0.002999390159457946,0
4800,seq,noHI,0.01693984025821315,0.01693984025821315,0
4800,dev,noHI,0.07133194238986545,0.07133194238986545,0
4850,offload,noHI,0.002999390159457946,0.002999390159457946,0
4850,seq,noHI,0.0179121162681975,0.0179121162681975,0
4850,dev,noHI,0.07133480206780511,0.07133480206780511,0
4900,offload,noHI,0.002999390159457946,0.002999390159457946,0
4900,seq,noHI,0.01801897177880488,0.01801897177880488,0
4900,dev,noHI,0.07133166945114647,0.07133166945114647,0
4950,offload,noHI,0.002430300487807048,0.002430300487807048,0
4950,seq,noHI,0.01804441622962405,0.01804441622962405,0
4950,dev,noHI,0.07133158612741419,0.07133158612741419,0
5000,offload,noHI,0.002430300487807048,0.002430300487807048,0
5000,seq,noHI,0.01804441622962405,0.01804441622962405,0
5000,dev,noHI,0.07133158612741419,0.07133158612741419,0
5050,offload,noHI,0.002430300487807048,0.002430300487807048,0
5050,seq,noHI,0.01804441622962405,0.01804441622962405,0
5050,dev,noHI,0.07133158612741419,0.07133158612741419,0
5100,offload,noHI,0.002430300487807048,0.002430300487807048,0
5100,seq,noHI,0.01804441622962405,0.01804441622962405,0
5100,dev,noHI,0.07133158612741419,0.07133158612741419,0
5150,offload,noHI,0.002430300487807048,0.002430300487807048,0
5150,seq,noHI,0.01854932563854265,0.01854932563854265,0
5150,dev,noHI,0.07133102091923361,0.07133102091923361,0
5200,offload,noHI,0.002430300487807048,0.002430300487807048,0
5200,seq,noHI,0.01933554382933097,0.01933554382933097,0
5200,dev,noHI,0.07133020685973729,0.07133020685973729,0
5250,offload,noHI,0.002430300487807048,0.002430300487807048,0
5250,seq,noHI,0.01933554382933097,0.01933554382933097,0
5250,dev,noHI,0.07132945915598543,0.07132945915598543,0
5300,offload,noHI,0.002430300487807048,0.002430300487807048,0
5300,seq,noHI,0.01933554382933097,0.01933554382933097,0
5300,dev,noHI,0.07132040053617944,0.07132040053617944,0
5350,offload,noHI,0.002430300487807048,0.002430300487807048,0
5350,seq,noHI,0.02004159539025668,0.02004159539025668,0
5350,dev,noHI,0.0713279023780518,0.0713279023780518,0
5400,offload,noHI,0.002430300487807048,0.002430300487807048,0
5400,seq,noHI,0.02004159539025668,0.02004159539025668,0
5400,dev,noHI,0.07133051736637758,0.07133051736637758,0
5450,offload,noHI,0.002430300487807048,0.002430300487807048,0
5450,seq,noHI,0.02004159539025668,0.02004159539025668,0
5450,dev,noHI,0.07132150933213451,0.07132150933213451,0
5500,offload,noHI,0.002430300487807048,0.002430300487807048,0
5500,seq,noHI,0.02004159539025668,0.02004159539025668,0
5500,dev,noHI,0.071321938172741,0.071321938172741,0
5550,offload,noHI,0.00242098350393935,0.00242098350393935,0
5550,seq,noHI,0.02004159539025668,0.02004159539025668,0
5550,dev,noHI,0.07131690378279498,0.07131690378279498,0
5600,offload,noHI,0.00242098350393935,0.00242098350393935,0
5600,seq,noHI,0.02004159539025668,0.02004159539025668,0
5600,dev,noHI,0.07131646833584863,0.07131646833584863,0
5650,offload,noHI,0.00242098350393935,0.00242098350393935,0
5650,seq,noHI,0.02004159539025668,0.02004159539025668,0
5650,dev,noHI,0.07131876858906253,0.07131876858906253,0
5700,offload,noHI,0.00242098350393935,0.00242098350393935,0
