Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '1' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\fixedbest\op_freq_fixedbest_T500_run0.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\fixedbest\global_stats_fixedbest_T500_run0.csv' '--cchihh_global_stats_every' '50'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: enabled
CCHIHH op stats: results\operator_ablation\T500\fixedbest\op_freq_fixedbest_T500_run0.csv
CCHIHH global stats: results\operator_ablation\T500\fixedbest\global_stats_fixedbest_T500_run0.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 4050: best_fit = 0.0356456
Gen 4100: best_fit = 0.0354159
Gen 4150: best_fit = 0.0353965
Gen 4200: best_fit = 0.0353964
Gen 4250: best_fit = 0.0353785
Gen 4300: best_fit = 0.0353785
Gen 4350: best_fit = 0.0353632
Gen 4400: best_fit = 0.0353467
Gen 4450: best_fit = 0.0353098
Gen 4500: best_fit = 0.0353098
Gen 4550: best_fit = 0.0353036
Gen 4600: best_fit = 0.0352988
Gen 4650: best_fit = 0.0352831
Gen 4700: best_fit = 0.0352819
Gen 4750: best_fit = 0.0352818
Gen 4800: best_fit = 0.0352762
Gen 4850: best_fit = 0.0352762
Gen 4900: best_fit = 0.0352762
Gen 4950: best_fit = 0.0352719
Gen 5000: best_fit = 0.0352583
Gen 5050: best_fit = 0.0352489
Gen 5100: best_fit = 0.0352489
Gen 5150: best_fit = 0.0352489
Gen 5200: best_fit = 0.0352277
Gen 5250: best_fit = 0.0351891
Gen 5300: best_fit = 0.0351703
Gen 5350: best_fit = 0.0351703
Gen 5400: best_fit = 0.0351562
Gen 5450: best_fit = 0.0351332
Gen 5500: best_fit = 0.0351332
Gen 5550: best_fit = 0.0351262
Gen 5600: best_fit = 0.035095
Gen 5650: best_fit = 0.035078
Gen 5700: best_fit = 0.0350758
Gen 5750: best_fit = 0.0350238
Gen 5800: best_fit = 0.0350238
Gen 5850: best_fit = 0.0350159
Gen 5900: best_fit = 0.0350131
Gen 5950: best_fit = 0.0350106
Gen 6000: best_fit = 0.0350106
Gen 6050: best_fit = 0.0350103
Gen 6100: best_fit = 0.0349975
Gen 6150: best_fit = 0.0349843
Gen 6200: best_fit = 0.0349294
Gen 6250: best_fit = 0.034917
Gen 6300: best_fit = 0.0348931
Gen 6350: best_fit = 0.0348914
Gen 6400: best_fit = 0.0348914
Gen 6450: best_fit = 0.0348914
Gen 6500: best_fit = 0.0348914
Gen 6550: best_fit = 0.0348914
Gen 6600: best_fit = 0.0348871
Gen 6650: best_fit = 0.0348871
Gen 6700: best_fit = 0.0348871
Gen 6750: best_fit = 0.0348871
Gen 6800: best_fit = 0.0348871
Gen 6850: best_fit = 0.0348871
Gen 6900: best_fit = 0.0348551
Gen 6950: best_fit = 0.0348284
Gen 7000: best_fit = 0.0348001
Gen 7050: best_fit = 0.0347978
Gen 7100: best_fit = 0.0347916
Gen 7150: best_fit = 0.0347916
Gen 7200: best_fit = 0.0347793
Gen 7250: best_fit = 0.0347712
Gen 7300: best_fit = 0.0347547
Gen 7350: best_fit = 0.0347547
Gen 7400: best_fit = 0.0347334
Gen 7450: best_fit = 0.0346953
Gen 7500: best_fit = 0.0346718
Gen 7550: best_fit = 0.0346663
Gen 7600: best_fit = 0.0346186
Gen 7650: best_fit = 0.0346129
Gen 7700: best_fit = 0.0346117
Gen 7750: best_fit = 0.0345955
Gen 7800: best_fit = 0.0345932
Gen 7850: best_fit = 0.0345932
Gen 7900: best_fit = 0.0345915
Gen 7950: best_fit = 0.0345743
Gen 8000: best_fit = 0.0345743
Gen 8050: best_fit = 0.0345743
Gen 8100: best_fit = 0.0345743
Gen 8150: best_fit = 0.0345743
Gen 8200: best_fit = 0.0345743
Gen 8250: best_fit = 0.0345743
Gen 8300: best_fit = 0.0345743
Gen 8350: best_fit = 0.0345743
Gen 8400: best_fit = 0.034574
Gen 8450: best_fit = 0.034574
Gen 8500: best_fit = 0.0345729
Gen 8550: best_fit = 0.0345714
Gen 8600: best_fit = 0.0345714
Gen 8650: best_fit = 0.0345714
Gen 8700: best_fit = 0.0345339
Gen 8750: best_fit = 0.0345221
Gen 8800: best_fit = 0.0345004
Gen 8850: best_fit = 0.0345004
Gen 8900: best_fit = 0.0344986
Gen 8950: best_fit = 0.0344986
Gen 9000: best_fit = 0.0344802
Gen 9050: best_fit = 0.0344802
Gen 9100: best_fit = 0.0344802
Gen 9150: best_fit = 0.0344802
Gen 9200: best_fit = 0.0344802
Gen 9250: best_fit = 0.0344553
Gen 9300: best_fit = 0.0344388
Gen 9350: best_fit = 0.0344297
Gen 9400: best_fit = 0.0344174
Gen 9450: best_fit = 0.0344174
Gen 9500: best_fit = 0.0343886
Gen 9550: best_fit = 0.0343886
Gen 9600: best_fit = 0.0343886
Gen 9650: best_fit = 0.0343886
Gen 9700: best_fit = 0.0343886
Gen 9750: best_fit = 0.0343886
Gen 9800: best_fit = 0.0343886
Gen 9850: best_fit = 0.0343671
Gen 9900: best_fit = 0.0343637
Gen 9950: best_fit = 0.0343637
Gen 10000: best_fit = 0.0343515

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0343515
CCHIHH gate_blocked_total = 0
CCHIHH gate_fallback_total = 0
Time = 254.201 s
