gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
9500,1471.393,1660.7007409999976,1703.217,630.426601000001,1113.753,1305.619961000001,1079.684,2637.4233640000034,1059.694,3113.2780439999997
9550,1470.992,1659.6199559999993,1703.217,630.426601000001,1113.1,1342.4882000000011,1079.538,2639.6339160000016,1059.542,3117.6077159999995
9600,1470.656,1655.3119039999976,1703.217,630.426601000001,1112.9470000000001,1338.0649410000021,1078.516,2531.229343999998,1059.4270000000001,3111.4173809999993
9650,1469.895,1695.1022249999983,1703.217,630.426601000001,1112.442,1346.895275999999,1077.817,2457.8351409999977,1059.297,3111.823381000001
9700,1469.451,1704.823649,1703.217,630.426601000001,1111.997,1322.5916409999984,1077.252,2389.373816,1059.153,3111.875481000002
9750,1469.016,1654.968984000001,1703.217,630.426601000001,1111.491,1326.6502890000002,1076.857,2390.317860999999,1058.618,3095.688496000001
9800,1468.9180000000001,1658.0127159999986,1703.217,630.426601000001,1111.214,1318.8867839999987,1076.212,2367.072376000001,1058.465,3097.8217650000042
9850,1468.761,1651.9098689999973,1703.217,630.426601000001,1110.229,1310.618348999998,1075.3049999999998,2286.1115449999993,1058.343,3100.7052010000034
9900,1468.572,1652.016936000003,1703.217,630.426601000001,1109.977,1312.149521000001,1074.7540000000001,2215.0991840000033,1058.266,3096.192724000003
9950,1468.23,1660.1668800000002,1703.217,630.426601000001,1109.746,1324.7371640000022,1074.224,2155.1522839999993,1058.127,3102.216181000001
10000,1466.424,1556.7490439999997,1703.217,630.426601000001,1109.6399999999999,1327.7082200000036,1073.8600000000001,2149.106839999999,1057.9850000000001,3099.4436049999963
