Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '10' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run9.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run9.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run9.csv
CCHIHH global stats: results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run9.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
Gen 8050: best_fit = 0.0401187
Gen 8100: best_fit = 0.0401169
Gen 8150: best_fit = 0.0401136
Gen 8200: best_fit = 0.0401136
Gen 8250: best_fit = 0.0401125
Gen 8300: best_fit = 0.0401015
Gen 8350: best_fit = 0.040094
Gen 8400: best_fit = 0.0400905
Gen 8450: best_fit = 0.0400753
Gen 8500: best_fit = 0.0400696
Gen 8550: best_fit = 0.040067
Gen 8600: best_fit = 0.0400612
Gen 8650: best_fit = 0.0400588
Gen 8700: best_fit = 0.040053
Gen 8750: best_fit = 0.0400433
Gen 8800: best_fit = 0.0400327
Gen 8850: best_fit = 0.0400254
Gen 8900: best_fit = 0.0400195
Gen 8950: best_fit = 0.0400158
Gen 9000: best_fit = 0.0399998
Gen 9050: best_fit = 0.0399936
Gen 9100: best_fit = 0.0399899
Gen 9150: best_fit = 0.039989
Gen 9200: best_fit = 0.039986
Gen 9250: best_fit = 0.0399844
Gen 9300: best_fit = 0.0399769
Gen 9350: best_fit = 0.0399626
Gen 9400: best_fit = 0.0399609
Gen 9450: best_fit = 0.0399593
Gen 9500: best_fit = 0.0399593
Gen 9550: best_fit = 0.0399545
Gen 9600: best_fit = 0.0399422
Gen 9650: best_fit = 0.0399405
Gen 9700: best_fit = 0.0399338
Gen 9750: best_fit = 0.0399337
Gen 9800: best_fit = 0.0399325
Gen 9850: best_fit = 0.0399146
Gen 9900: best_fit = 0.0399119
Gen 9950: best_fit = 0.0399095
Gen 10000: best_fit = 0.0399055

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0399055
CCHIHH gate_blocked_total = 321
CCHIHH gate_fallback_total = 321
Time = 82.882 s
