gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
3900,55.78706,55.65893333333334,55.66485238095238,55.42532941176471,55.21718823529412
3950,55.78706,55.65865238095238,55.664500000000004,55.42234705882353,55.2160705882353
4000,55.78686,55.65784285714286,55.663335000000004,55.41710588235294,55.21409411764706
4050,55.786845,55.6577,55.66272,55.41254705882353,55.21106470588235
4100,55.786505,55.656890476190476,55.662365,55.406905882352945,55.20938235294118
4150,55.786505,55.655966666666664,55.66221,55.40245294117647,55.207364705882355
4200,55.78629,55.65573333333333,55.662175,55.39784705882353,55.20475294117647
4250,55.786075,55.65520476190476,55.66202,55.39295294117647,55.20317647058823
4300,55.786075,55.65451904761905,55.661625,55.38809411764706,55.20218235294118
4350,55.785905,55.65403809523809,55.66015789473684,55.38374705882353,55.20095882352941
4400,55.78572,55.65354285714286,55.65929444444445,55.37839411764706,55.19941764705882
4450,55.78552,55.65345238095238,55.658382352941175,55.37394117647059,55.19759411764706
4500,55.78537,55.65311428571429,55.65814705882353,55.3698,55.195764705882354
4550,55.78537,55.65290952380953,55.65749411764706,55.36492352941176,55.194170588235295
4600,55.78537,55.6527619047619,55.65725882352941,55.361264705882355,55.192129411764704
4650,55.78537,55.65242380952381,55.65662352941177,55.35704117647059,55.190611764705885
4700,55.78537,55.651719047619046,55.65631764705882,55.352305882352944,55.189194117647055
4750,55.78537,55.65161428571429,55.656111764705884,55.34819411764706,55.18817647058823
4800,55.78537,55.65075238095238,55.65456875,55.34392352941177,55.186258823529414
4850,55.78537,55.6504,55.65435625,55.3409,55.18424705882353
4900,55.785335,55.65014761904762,55.65435625,55.337147058823525,55.183323529411766
4950,55.785335,55.649766666666665,55.65334,55.33292941176471,55.1822
5000,55.785335,55.649457142857145,55.65309333333333,55.32924117647059,55.180735294117646
5050,55.78512,55.649190476190476,55.65308,55.3255,55.17944705882353
5100,55.784935,55.649,55.652586666666664,55.32231176470588,55.17755882352941
5150,55.784935,55.64854285714286,55.65209333333333,55.31966470588235,55.17605882352941
5200,55.78478,55.64854285714286,55.65209333333333,55.315505882352944,55.17465882352941
5250,55.78475,55.64854285714286,55.65209333333333,55.31325294117647,55.173711764705885
5300,55.78475,55.64854285714286,55.65186666666667,55.31037647058824,55.172370588235296
5350,55.78475,55.64852857142857,55.65142,55.30708235294117,55.171829411764705
5400,55.78475,55.64852857142857,55.65117333333333,55.30356470588235,55.168723529411764
5450,55.78475,55.648338095238095,55.650953333333334,55.300082352941175,55.16724117647059
5500,55.784595,55.64810476190476,55.65074666666667,55.29685294117647,55.16631176470588
5550,55.784595,55.648,55.64975714285714,55.2932,55.16506470588235
5600,55.784440000000004,55.648,55.649276923076926,55.29094117647059,55.16401176470588
5650,55.784255,55.64783809523809,55.648946153846154,55.288770588235295,55.16279411764706
5700,55.783825,55.64747142857143,55.648946153846154,55.28536470588235,55.16140588235294
5750,55.783655,55.64657619047619,55.65069166666667,55.282000000000004,55.15963529411765
5800,55.7833,55.64622380952381,55.65038333333333,55.27905882352941,55.15778823529412
5850,55.7833,55.64622380952381,55.650075,55.275988235294115,55.157464705882354
5900,55.7833,55.64622380952381,55.649074999999996,55.27437647058824,55.156335294117646
5950,55.7831,55.64601904761905,55.6452,55.27068823529412,55.155552941176474
6000,55.7831,55.645857142857146,55.644918181818184,55.268299999999996,55.155035294117646
6050,55.7831,55.64566666666666,55.644918181818184,55.26621176470588,55.15437647058823
6100,55.7831,55.64566666666666,55.644918181818184,55.264023529411766,55.15270588235294
6150,55.7829,55.645490476190474,55.644918181818184,55.261741176470586,55.152088235294116
6200,55.7827,55.6453,55.644918181818184,55.259723529411765,55.150588235294116
6250,55.7827,55.64515238095238,55.64489090909091,55.25800588235294,55.14982352941176
6300,55.7827,55.64434761904762,55.64489090909091,55.25444705882353,55.14872352941176
6350,55.78248,55.64434761904762,55.644245454545455,55.25234705882353,55.14708823529412
6400,55.782295,55.643790476190475,55.644245454545455,55.25035882352941,55.14608235294118
6450,55.782295,55.64254285714286,55.64388181818182,55.248535294117644,55.145135294117644
6500,55.78211,55.64122380952381,55.64388181818182,55.24694705882353,55.14441176470588
6550,55.78196,55.64107619047619,55.64388181818182,55.24512941176471,55.14362941176471
6600,55.781775,55.64107619047619,55.64388181818182,55.24354705882353,55.1432
6650,55.781405,55.64107619047619,55.64388181818182,55.24066470588235,55.1416
6700,55.781405,55.64107619047619,55.64388181818182,55.23871176470588,55.140129411764704
6750,55.781385,55.64107619047619,55.64301,55.23700588235294,55.13914117647059
6800,55.78123,55.64098571428571,55.6427,55.235311764705884,55.13876470588235
6850,55.78123,55.64098571428571,55.6427,55.233570588235295,55.13774705882353
6900,55.781045,55.64098571428571,55.64267,55.23157647058824,55.136064705882355
6950,55.781045,55.64098571428571,55.6423,55.230335294117644,55.13454117647059
7000,55.781045,55.64098571428571,55.64197,55.228435294117645,55.13375882352941
7050,55.781045,55.64079523809524,55.64197,55.22655294117647,55.13271176470588
7100,55.781045,55.64079523809524,55.64163,55.224211764705885,55.13162352941176
7150,55.781045,55.64061904761905,55.64163,55.221917647058824,55.131070588235296
7200,55.781045,55.64047142857143,55.64089,55.22035294117647,55.13055294117647
7250,55.781045,55.640280952380955,55.64009,55.21909411764706,55.12941764705882
7300,55.781045,55.640280952380955,55.64009,55.217388235294116,55.12858235294117
7350,55.78083,55.64022380952381,55.64009,55.21548235294117,55.12772352941176
7400,55.780645,55.63992857142857,55.63966,55.21395882352941,55.12725882352941
7450,55.78046,55.63992857142857,55.63893,55.21245294117647,55.12715294117647
7500,55.78046,55.63992857142857,55.63893,55.211641176470586,55.126988235294114
7550,55.78046,55.63992857142857,55.63893,55.20982941176471,55.126464705882356
7600,55.78046,55.63992857142857,55.63785,55.20831764705882,55.12611176470588
7650,55.78046,55.63941428571429,55.63779,55.206076470588236,55.125511764705884
7700,55.78046,55.639266666666664,55.63779,55.204617647058825,55.123694117647055
7750,55.78026,55.639266666666664,55.63779,55.20318823529412,55.12264117647059
7800,55.78004,55.639266666666664,55.63779,55.20157058823529,55.12152352941177
7850,55.7795,55.63892857142857,55.63746,55.20017647058823,55.12027058823529
7900,55.77935,55.63892857142857,55.63675,55.19838823529412,55.11965294117647
7950,55.77935,55.6387380952381,55.636,55.19650588235294,55.119088235294114
8000,55.77935,55.6387380952381,55.636,55.19493529411765,55.118317647058824
8050,55.77935,55.6387380952381,55.636,55.19278125,55.117452941176474
8100,55.77935,55.6387380952381,55.63563,55.19178125,55.11644117647059
8150,55.77915,55.6387380952381,55.63655555555555,55.19045625,55.11529411764706
8200,55.778735,55.6387380952381,55.63655555555555,55.18885,55.114347058823526
8250,55.778515,55.6384,55.63655555555555,55.1881375,55.11351176470588
8300,55.77835,55.6384,55.63647777777778,55.186406250000005,55.11235882352941
8350,55.77835,55.6384,55.63565555555555,55.18445625,55.111676470588236
8400,55.77835,55.63820952380952,55.635577777777776,55.18335625,55.11101764705882
8450,55.77835,55.638061904761905,55.635577777777776,55.1824875,55.11052941176471
8500,55.778150000000004,55.638061904761905,55.63516666666666,55.18158125,55.11002352941176
8550,55.77798,55.638061904761905,55.63482222222222,55.18036875,55.1092625
8600,55.77755,55.638061904761905,55.63482222222222,55.17969375,55.108681250000004
8650,55.77755,55.638061904761905,55.63442222222222,55.178225,55.10796875
8700,55.77755,55.638061904761905,55.634322222222224,55.17676875,55.106406666666665
8750,55.77755,55.6379,55.633944444444445,55.17616875,55.10596
8800,55.7774,55.6379,55.633944444444445,55.1757,55.10492
8850,55.7774,55.6379,55.63353333333333,55.1745375,55.104573333333335
8900,55.777045,55.6379,55.63353333333333,55.172775,55.10414
8950,55.777045,55.6379,55.63353333333333,55.171493749999996,55.10405333333333
9000,55.77681,55.637885714285716,55.6335,55.17099375,55.10306666666666
9050,55.776625,55.637885714285716,55.6335,55.16980625,55.102692857142856
9100,55.776195,55.637885714285716,55.6335,55.1684,55.10173571428572
9150,55.776135,55.637885714285716,55.63302222222222,55.1676875,55.101307142857145
9200,55.776135,55.637885714285716,55.63302222222222,55.167075,55.100907142857146
9250,55.776135,55.637885714285716,55.63302222222222,55.16567333333333,55.1011
9300,55.77575,55.637885714285716,55.63455714285714,55.16486,55.10077692307692
9350,55.775565,55.637885714285716,55.63455714285714,55.16340666666667,55.10037692307692
9400,55.775225,55.63769523809524,55.63455714285714,55.16232,55.100330769230766
9450,55.775055,55.63769523809524,55.63455714285714,55.16162,55.1002
9500,55.775055,55.63769523809524,55.63455714285714,55.1595,55.100130769230766
9550,55.774995,55.63765238095238,55.633985714285714,55.15911333333333,55.099738461538465
9600,55.774995,55.63749047619048,55.633985714285714,55.15808666666667,55.09906923076923
9650,55.774535,55.63749047619048,55.63341428571429,55.155142857142856,55.098284615384614
9700,55.77418,55.63749047619048,55.63297142857143,55.15436428571429,55.097361538461534
9750,55.77418,55.637342857142855,55.63297142857143,55.15591538461538,55.09683846153846
9800,55.77418,55.637342857142855,55.6324,55.154707692307696,55.096230769230765
9850,55.773995,55.637342857142855,55.6324,55.15358461538462,55.0954
9900,55.77395,55.63700476190476,55.6324,55.153046153846155,55.09400769230769
9950,55.77378,55.63700476190476,55.6324,55.152284615384616,55.09383076923077
10000,55.77324,55.63700476190476,55.63227142857143,55.151,55.09330769230769
