gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH (non-stable) mean,CCHIHH (non-stable) var,CCHIHH (stable) mean,CCHIHH (stable) var
7500,55.78028095238095,8.439487528344982e-05,55.63992857142857,0.006359671564625734,55.64777142857143,0.0003673734693877436,55.21039523809524,0.0016467375963718379,55.38549523809523,0.10886269569160974
7550,55.78028095238095,8.439487528344982e-05,55.63992857142857,0.006359671564625734,55.64777142857143,0.0003673734693877436,55.20876666666667,0.0016293974603174733,55.38523333333333,0.10900034984126956
7600,55.78028095238095,8.439487528344982e-05,55.63992857142857,0.006359671564625734,55.647109523809526,0.0003728789569160746,55.207361904761896,0.001570192834467157,55.38499047619048,0.10912009324263006
7650,55.780119047619046,8.607868480725962e-05,55.63941428571428,0.006309606938775407,55.64708095238095,0.0003724043990929408,55.20526666666667,0.0014810184126983973,55.38450476190476,0.10937883664399072
7700,55.77994761904762,8.900439909297323e-05,55.63926666666667,0.006299861269841157,55.64708095238095,0.0003724043990929408,55.20370476190477,0.001420124263038516,55.38337142857143,0.10998065537414932
7750,55.77975714285714,9.237673469388431e-05,55.63926666666667,0.006299861269841157,55.64708095238095,0.0003724043990929408,55.20206666666667,0.0014352231746031366,55.38282857142857,0.11025472394557793
7800,55.77954761904762,8.946535147392724e-05,55.63926666666667,0.006299861269841157,55.64708095238095,0.0003724043990929408,55.20041904761905,0.0014099605895691086,55.38213333333333,0.11059305650793606
7850,55.77898571428572,9.566027210884376e-05,55.63892857142857,0.006302266802720969,55.64673333333334,0.00037596412698410325,55.19879047619048,0.0013635989569160255,55.38160476190476,0.11085635759637141
7900,55.77884285714286,0.00010103578231292538,55.63892857142857,0.006302266802720969,55.64639523809524,0.00038097950113376365,55.196933333333334,0.0013535574603174023,55.38126666666666,0.11104030507936466
7950,55.77884285714286,0.00010103578231292538,55.638738095238104,0.006255308072562264,55.645833333333336,0.00038948603174600825,55.19523333333333,0.0013037260317460139,55.381104761904766,0.1111263623582762
8000,55.77884285714286,0.00010103578231292538,55.638738095238104,0.006255308072562264,55.645833333333336,0.00038948603174600825,55.19368095238095,0.0012423034467120325,55.3807,0.11134137523809473
8050,55.77884285714286,0.00010103578231292538,55.638738095238104,0.006255308072562264,55.645833333333336,0.00038948603174600825,55.192476190476185,0.0012135399092970732,55.380204761904764,0.11158774902494274
8100,55.77884285714286,0.00010103578231292538,55.638738095238104,0.006255308072562264,55.64548571428571,0.00040694027210882316,55.19132857142857,0.0012083106122449429,55.37941428571428,0.11201269360544153
8150,55.77865238095238,0.00010093963718820918,55.638738095238104,0.006255308072562264,55.64532380952381,0.00041642943310655237,55.18982857142857,0.0011326268027210648,55.378485714285716,0.11250757646258441
8200,55.77825714285714,0.00010184435374149636,55.638738095238104,0.006255308072562264,55.645133333333334,0.00042013555555553623,55.18836666666667,0.001112526984126976,55.377761904761904,0.11288794140589527
8250,55.77804761904762,0.00010618249433106922,55.638400000000004,0.0063328123809522985,55.64492380952381,0.0004258884807256003,55.18759047619047,0.0011105703854875249,55.37755238095238,0.11300397392290217
8300,55.77789047619048,0.00011058848072562137,55.638400000000004,0.0063328123809522985,55.64467142857143,0.00041930489795916103,55.18608095238095,0.0011250215419500733,55.37664761904762,0.11346268630385413
8350,55.77789047619048,0.00011058848072562137,55.638400000000004,0.0063328123809522985,55.64415714285714,0.00044779102040815207,55.18440476190476,0.0010947452154194607,55.37625238095238,0.11367339201814015
8400,55.77789047619048,0.00011058848072562137,55.63820952380952,0.006321918956916021,55.64362857142857,0.00046902870748298915,55.183057142857145,0.0010801319727891004,55.376057142857135,0.11378155863945537
8450,55.77789047619048,0.00011058848072562137,55.638061904761905,0.0063565756916099374,55.64362857142857,0.00046902870748298915,55.182380952380946,0.0010697282086167639,55.37580952380953,0.11391518371882048
8500,55.777699999999996,0.00010506285714285797,55.638061904761905,0.0063565756916099374,55.64345238095238,0.0004698710657596336,55.18119047619048,0.0010556475283446506,55.3754,0.11412807523809491
8550,55.7775380952381,0.00011057378684808379,55.638061904761905,0.0063565756916099374,55.64330476190476,0.00047805759637186904,55.1799761904762,0.001034947528344674,55.37481428571429,0.11444173741496556
8600,55.77712857142857,0.00010176870748299418,55.638061904761905,0.0063565756916099374,55.64270476190476,0.0004864318820861572,55.179004761904764,0.0010090147392289987,55.37437142857142,0.11468143727891122
8650,55.77712857142857,0.00010176870748299418,55.638061904761905,0.0063565756916099374,55.642533333333326,0.0004873641269841177,55.177533333333336,0.0009652050793650668,55.373828571428575,0.1149695010884349
8700,55.77712857142857,0.00010176870748299418,55.638061904761905,0.0063565756916099374,55.642490476190474,0.0004851665759637233,55.176119047619046,0.000971572018140606,55.3734761904762,0.11517040752834429
8750,55.77712857142857,0.00010176870748299418,55.6379,0.006335748571428536,55.642271428571426,0.0004770934693877437,55.1754,0.0009450923809524081,55.37315714285714,0.11534341292516957
8800,55.776985714285715,0.00010449931972789279,55.6379,0.006335748571428536,55.64191904761905,0.0004883996371882002,55.17480476190477,0.0009336118820861471,55.37244285714286,0.11573076149659833
8850,55.776985714285715,0.00010449931972789279,55.6379,0.006335748571428536,55.64174285714286,0.0004861376870748198,55.173300000000005,0.0009143485714285674,55.372238095238096,0.11584128807256208
8900,55.77664761904762,0.00011921773242630768,55.6379,0.006335748571428536,55.64174285714286,0.0004861376870748198,55.171957142857146,0.0009021748299319604,55.371928571428576,0.11601922204081612
8950,55.77648571428571,0.0001223155102040838,55.6379,0.006335748571428536,55.64174285714286,0.0004861376870748198,55.17080476190476,0.0008843604535147319,55.3719,0.11603356571428547
9000,55.77626190476191,0.00012075854875283097,55.637885714285716,0.006333961224489744,55.64158571428572,0.0004768278911564621,55.1702619047619,0.000884679501133809,55.37119523809524,0.11640368616780006
9050,55.77594285714285,0.00012101482993196764,55.637885714285716,0.006333961224489744,55.64158571428572,0.0004768278911564621,55.16932857142857,0.0008572287074829777,55.37088571428572,0.11656349360544184
9100,55.775533333333335,0.00011707365079364377,55.637885714285716,0.006333961224489744,55.64158571428572,0.0004768278911564621,55.16771428571428,0.000824889795918373,55.37039047619047,0.1168238780045349
9150,55.7754761904762,0.00011675419501133142,55.637885714285716,0.006333961224489744,55.64120476190477,0.00046605473922903766,55.16690952380953,0.0008201227664398886,55.37013809523809,0.11696081854875255
9200,55.7754761904762,0.00011675419501133142,55.637885714285716,0.006333961224489744,55.640838095238095,0.00044993950113379847,55.1659,0.0008202552380952394,55.36987142857143,0.11710596299319684
9250,55.7754761904762,0.00011675419501133142,55.637885714285716,0.006333961224489744,55.64047142857143,0.000451781088435383,55.16488571428572,0.000792481224489784,55.36954761904762,0.11729062249433075
9300,55.77510952380952,0.0001225284807256191,55.637885714285716,0.006333961224489744,55.64013333333334,0.0004383517460317514,55.16410952380953,0.0007808370521541861,55.369347619047616,0.11739912154194976
9350,55.77493333333333,0.00012008698412697903,55.637885714285716,0.006333961224489744,55.64013333333334,0.0004383517460317514,55.16289523809523,0.0007975337868480537,55.369099999999996,0.11753552761904731
9400,55.77460952380953,0.00011885895691610227,55.63769523809523,0.00630504331065756,55.63997142857143,0.0004316334693877615,55.16175238095238,0.000751024399092992,55.36907142857143,0.11755079251700645
9450,55.77444761904762,0.00011789678004535235,55.63769523809523,0.00630504331065756,55.63980952380952,0.0004316627664399153,55.16088095238096,0.0007533710657596485,55.36899047619048,0.11759727705215382
9500,55.77444761904762,0.00011789678004535235,55.63769523809523,0.00630504331065756,55.63978095238095,0.00043049106575963214,55.1591619047619,0.0007168023582766294,55.368947619047624,0.1176204958276639
9550,55.77439047619048,0.0001182932426303915,55.637652380952375,0.0063043853514738865,55.63911904761905,0.0004135882086167859,55.158538095238086,0.0007150004535147063,55.36870476190476,0.11775420331065706
9600,55.77439047619048,0.0001182932426303915,55.63749047619048,0.006302562766439873,55.638957142857144,0.00041012721088435516,55.15743809523809,0.0007483471201813534,55.368290476190474,0.11798045419501092
9650,55.77395238095238,0.00011696058956916788,55.63749047619048,0.006302562766439873,55.63842857142857,0.0004102591836734718,55.15665238095238,0.0007383520181405572,55.36780476190476,0.11824829092970475
9700,55.77361428571428,0.00011717931972789724,55.63749047619048,0.006302562766439873,55.63828095238095,0.0004155158276644069,55.15592857142857,0.0007508953741496275,55.36723333333333,0.11855172793650784
9750,55.77361428571428,0.00011717931972789724,55.637342857142855,0.006301814829931936,55.63828095238095,0.0004155158276644069,55.15516666666666,0.0007195307936507686,55.36690952380952,0.11873841705215407
9800,55.77361428571428,0.00011717931972789724,55.637342857142855,0.006301814829931936,55.63809047619047,0.00041699609977324976,55.154228571428575,0.0007168029931972538,55.36653333333334,0.11895288317460323
9850,55.77343809523809,0.00011702997732426972,55.637342857142855,0.006301814829931936,55.637928571428574,0.00041081442176871627,55.15300476190476,0.0007192414058956971,55.36601904761905,0.119237446303855
9900,55.77339523809523,0.00011760140589569912,55.637004761904755,0.006281477596371841,55.637928571428574,0.00041081442176871627,55.15230476190476,0.0007100090249433531,55.36515714285714,0.11971229482993181
9950,55.77307142857143,0.0001244877551020549,55.637004761904755,0.006281477596371841,55.63773809523809,0.0004073604535147505,55.15143333333334,0.0006803841269841307,55.365047619047616,0.11977169963718802
10000,55.772557142857146,0.00012522625850341739,55.637004761904755,0.006281477596371841,55.63754761904762,0.0004051929705215521,55.15036190476191,0.0006730014058957115,55.36472380952381,0.11993991705215398
