gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
203,55.800951612903226,55.75108064516129,55.73698,55.681787096774194,55.644354838709674
204,55.800951612903226,55.75094193548387,55.73658666666667,55.681509677419356,55.644264516129034
205,55.800951612903226,55.75094193548387,55.73620666666667,55.68143870967742,55.64403870967742
206,55.800951612903226,55.750890322580645,55.735796666666666,55.68131935483871,55.643512903225805
207,55.800951612903226,55.750664516129035,55.73565333333333,55.68108064516129,55.64316451612903
208,55.800951612903226,55.75063225806451,55.735436666666665,55.68102903225807,55.64301935483871
209,55.800951612903226,55.750503225806455,55.735303333333334,55.68102903225807,55.64248064516129
210,55.800951612903226,55.750503225806455,55.735303333333334,55.68072258064516,55.64196774193548
211,55.800951612903226,55.750503225806455,55.7352,55.68040322580645,55.64158387096774
212,55.800951612903226,55.75038709677419,55.73506666666667,55.680129032258066,55.64105806451613
213,55.800951612903226,55.75038709677419,55.73482,55.67994838709677,55.64062903225806
214,55.800951612903226,55.75029677419355,55.73482,55.67951935483871,55.64025483870968
215,55.800951612903226,55.75029677419355,55.734696666666665,55.6792,55.64008387096774
216,55.800951612903226,55.75029677419355,55.73431333333333,55.678990322580646,55.639951612903225
217,55.800951612903226,55.75018709677419,55.734096666666666,55.67898064516129,55.63962258064516
218,55.80083225806452,55.75018709677419,55.73374,55.67860322580645,55.6393935483871
219,55.80083225806452,55.749967741935485,55.73374,55.67860322580645,55.63884193548387
220,55.80083225806452,55.749967741935485,55.73374,55.67834516129032,55.63869032258064
221,55.80083225806452,55.74961290322581,55.73361666666667,55.67815161290323,55.63842258064516
222,55.80083225806452,55.74943548387097,55.733493333333335,55.67791290322581,55.6382064516129
223,55.80083225806452,55.74943548387097,55.733493333333335,55.67768387096774,55.637767741935484
224,55.80083225806452,55.74907419354839,55.733266666666665,55.67752580645161,55.63744193548387
225,55.80083225806452,55.74907419354839,55.733266666666665,55.67725806451613,55.63692258064516
226,55.80083225806452,55.74907419354839,55.733266666666665,55.67714838709677,55.63636451612903
227,55.80083225806452,55.74907419354839,55.733133333333335,55.67685161290323,55.63587096774194
228,55.80083225806452,55.74907419354839,55.733133333333335,55.67673225806452,55.6355935483871
229,55.80083225806452,55.74907419354839,55.73256,55.67646451612903,55.63552258064516
230,55.80083225806452,55.748683870967746,55.732436666666665,55.67619677419355,55.63545806451613
231,55.80083225806452,55.748683870967746,55.732436666666665,55.675925806451616,55.63503225806451
232,55.80083225806452,55.74845483870968,55.73231333333334,55.67541935483871,55.634487096774194
233,55.80083225806452,55.74845483870968,55.73206666666667,55.6753,55.63382903225806
234,55.80083225806452,55.74845483870968,55.73182,55.675132258064515,55.63364193548387
235,55.80083225806452,55.74840322580645,55.73182,55.67490322580645,55.633293548387094
236,55.80083225806452,55.74836451612903,55.73182,55.674783870967744,55.63283225806452
237,55.80083225806452,55.74836451612903,55.73149333333333,55.674783870967744,55.63253870967742
238,55.80083225806452,55.74836451612903,55.73149333333333,55.67472580645161,55.6321129032258
239,55.80083225806452,55.74836451612903,55.73126666666667,55.67447741935484,55.631745161290326
240,55.80083225806452,55.74809677419355,55.73126666666667,55.67437741935484,55.631341935483874
241,55.80083225806452,55.747958064516126,55.731,55.67402903225806,55.631045161290324
242,55.80083225806452,55.747958064516126,55.730783333333335,55.673887096774195,55.63075806451613
243,55.80083225806452,55.74771935483871,55.730783333333335,55.6737,55.63026129032258
244,55.80083225806452,55.74771935483871,55.73068,55.6734,55.62990322580645
245,55.800732258064514,55.74771935483871,55.73040666666667,55.673151612903226,55.62962258064516
246,55.800732258064514,55.74771935483871,55.73038666666667,55.67304193548387,55.62917741935484
