gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH (non-stable) mean,CCHIHH (non-stable) var,CCHIHH (stable) mean,CCHIHH (stable) var
8300,55.779970000000006,0.00011241009999998512,55.66309,0.005056402899999797,55.646429999999995,0.0005538060999999565,55.18269,0.0012252928999999595,55.112249999999996,0.00012951649999999292
8350,55.779970000000006,0.00011241009999998512,55.66309,0.005056402899999797,55.64606,0.0005787403999999673,55.1814,0.0011833559999999495,55.11186,0.00013222639999996999
8400,55.779970000000006,0.00011241009999998512,55.66269,0.0050531948999997965,55.64606,0.0005787403999999673,55.17953,0.0011792961000000033,55.111149999999995,0.00012557649999997284
8450,55.779970000000006,0.00011241009999998512,55.66269,0.0050531948999997965,55.64606,0.0005787403999999673,55.17904,0.0012045744000000159,55.11072,0.00012562159999997881
8500,55.77957,0.00010238609999999073,55.66269,0.0050531948999997965,55.64569,0.0005822368999999683,55.17796,0.0012136343999999985,55.10964,0.00011265239999998656
8550,55.77923,0.00011517010000001476,55.66269,0.0050531948999997965,55.64538,0.0006007655999999463,55.17632999999999,0.0011950561000000181,55.10954,0.0001110983999999901
8600,55.778769999999994,0.0001077061000000064,55.66269,0.0050531948999997965,55.64538,0.0006007655999999463,55.17556,0.0012011543999999527,55.10901,0.00011219289999999203
8650,55.778769999999994,0.0001077061000000064,55.66269,0.0050531948999997965,55.64507999999999,0.0006052235999999464,55.17371000000001,0.001131568899999972,55.10812,0.00010010160000000607
8700,55.778769999999994,0.0001077061000000064,55.66269,0.0050531948999997965,55.64498999999999,0.0006010628999999723,55.171910000000004,0.0011382109000000618,55.10794,9.635040000000522e-05
8750,55.778769999999994,0.0001077061000000064,55.66235,0.005026144499999803,55.64465,0.0005866604999999447,55.17179,0.0011376949000000548,55.10714,8.91004000000077e-05
8800,55.778769999999994,0.0001077061000000064,55.66235,0.005026144499999803,55.64465,0.0005866604999999447,55.17103999999999,0.0011361764000000138,55.106550000000006,9.187249999999586e-05
8850,55.778769999999994,0.0001077061000000064,55.66235,0.005026144499999803,55.64465,0.0005866604999999447,55.168870000000005,0.0010931380999999768,55.10603,9.601010000000589e-05
8900,55.778769999999994,0.0001077061000000064,55.66235,0.005026144499999803,55.64465,0.0005866604999999447,55.16829,0.0010714888999999834,55.105909999999994,9.746690000001144e-05
8950,55.77843,0.00011559410000000256,55.66235,0.005026144499999803,55.64465,0.0005866604999999447,55.1674,0.0010594499999999909,55.10551,9.524290000001628e-05
9000,55.778330000000004,0.00011959009999999365,55.66232,0.00502385759999978,55.64431999999999,0.0005689715999999619,55.1666,0.001067182000000036,55.10471,8.675089999999222e-05
9050,55.77803,0.0001282180999999922,55.66232,0.00502385759999978,55.64431999999999,0.0005689715999999619,55.16522,0.001034325599999997,55.10434,7.418839999999031e-05
9100,55.77759999999999,0.00012096399999998926,55.66232,0.00502385759999978,55.64431999999999,0.0005689715999999619,55.164109999999994,0.00101228690000003,55.10367,6.808410000000426e-05
9150,55.777480000000004,0.00012078159999998942,55.66232,0.00502385759999978,55.64395,0.0005508304999999865,55.16333999999999,0.0010203103999999884,55.103210000000004,6.889290000000497e-05
9200,55.777480000000004,0.00012078159999998942,55.66232,0.00502385759999978,55.643179999999994,0.0005209055999999835,55.16208,0.0010284596000000193,55.10271,7.526489999999994e-05
9250,55.777480000000004,0.00012078159999998942,55.66232,0.00502385759999978,55.643179999999994,0.0005209055999999835,55.1606,0.0009573059999999932,55.10231,7.639689999999354e-05
9300,55.777480000000004,0.00012078159999998942,55.66232,0.00502385759999978,55.64247,0.0004962860999999763,55.15938,0.0009304615999999827,55.10151,7.875689999999025e-05
9350,55.777480000000004,0.00012078159999998942,55.66232,0.00502385759999978,55.64247,0.0004962860999999763,55.158640000000005,0.0009519783999999435,55.10108,8.08815999999951e-05
9400,55.77711000000001,0.000130286899999995,55.66232,0.00502385759999978,55.64247,0.0004962860999999763,55.15769,0.0008945969000000043,55.100649999999995,8.192649999998594e-05
9450,55.77711000000001,0.000130286899999995,55.66232,0.00502385759999978,55.64247,0.0004962860999999763,55.15722000000001,0.0008993496000000205,55.10016,9.074639999999825e-05
9500,55.77711000000001,0.000130286899999995,55.66232,0.00502385759999978,55.64247,0.0004962860999999763,55.155179999999994,0.0008628375999999479,55.10007,9.11121000000091e-05
9550,55.77708,0.00013144760000000614,55.66232,0.00502385759999978,55.642070000000004,0.00048346209999998257,55.154790000000006,0.0008891088999999561,55.09932,0.00010395360000001053
9600,55.77708,0.00013144760000000614,55.66232,0.00502385759999978,55.642070000000004,0.00048346209999998257,55.15349,0.0009659808999999376,55.09864,0.00012187840000000793
9650,55.77665,0.00013041850000000755,55.66232,0.00502385759999978,55.64167,0.0004609580999999963,55.15316,0.0009791943999999434,55.098299999999995,0.00012367600000000987
9700,55.77665,0.00013041850000000755,55.66232,0.00502385759999978,55.64167,0.0004609580999999963,55.15243,0.0010152200999999272,55.09682,0.00012283560000001472
9750,55.77665,0.00013041850000000755,55.66232,0.00502385759999978,55.64167,0.0004609580999999963,55.15135,0.0009541424999999487,55.09615,0.0001377805000000096
9800,55.77665,0.00013041850000000755,55.66232,0.00502385759999978,55.64127,0.0004666940999999934,55.150279999999995,0.0009684095999999514,55.0947,0.00016701400000003098
9850,55.77665,0.00013041850000000755,55.66232,0.00502385759999978,55.64127,0.0004666940999999934,55.14873,0.0009607921000000297,55.093959999999996,0.000173976400000024
9900,55.77665,0.00013041850000000755,55.661609999999996,0.0050163528999997795,55.64127,0.0004666940999999934,55.14809,0.0009717269000000684,55.09331999999999,0.00017806360000001441
9950,55.77631,0.00014121690000002722,55.661609999999996,0.0050163528999997795,55.64127,0.0004666940999999934,55.14735,0.0009394885000000176,55.09312,0.0001772876000000206
10000,55.775940000000006,0.00014164240000002763,55.661609999999996,0.0050163528999997795,55.64118,0.0004716576000000015,55.14696,0.0009119464000000426,55.092690000000005,0.00016442290000000175
