gen,CCHIHH_stable_migration_gate mean,CCHIHH_stable_migration_gate var,GA mean,GA var,GDE mean,GDE var,GA-SLHH mean,GA-SLHH var,QPHH mean,QPHH var
3550,54.6712,0.00015053000000001232,55.3063,0.009834661999999914,54.783550000000005,0.00021103049999999027,55.73482,0.00028531360000000306,55.67761,0.002855480900000158
3600,54.670860000000005,0.00016080640000000113,55.30472999999999,0.009868032099999976,54.783550000000005,0.00021103049999999027,55.73418,0.00028505760000000293,55.67721,0.0028562089000001563
3650,54.670860000000005,0.00016080640000000113,55.3039,0.009926035999999925,54.783550000000005,0.00021103049999999027,55.73418,0.00028505760000000293,55.67659,0.002846970900000047
3700,54.67083,0.0001619041000000115,55.30276,0.010066120400000015,54.783550000000005,0.00021103049999999027,55.73418,0.00028505760000000293,55.67659,0.002846970900000047
3750,54.67083,0.0001619041000000115,55.30257,0.010081934100000007,54.783550000000005,0.00021103049999999027,55.73368000000001,0.00028998759999999946,55.67616,0.0027903184000000396
3800,54.670489999999994,0.0001678868999999969,55.3009,0.01007857599999994,54.783550000000005,0.00021103049999999027,55.73355,0.00027892849999999476,55.67536,0.002854118400000048
3850,54.670489999999994,0.0001678868999999969,55.299890000000005,0.009713226900000075,54.783550000000005,0.00021103049999999027,55.733270000000005,0.00028683009999999626,55.67536,0.002854118400000048
3900,54.67018,0.0001671955999999961,55.29912,0.009705355600000057,54.783550000000005,0.00021103049999999027,55.733270000000005,0.00028683009999999626,55.67505,0.0028578105000000424
3950,54.67018,0.0001671955999999961,55.29695,0.009824114500000137,54.783550000000005,0.00021103049999999027,55.733270000000005,0.00028683009999999626,55.67505,0.0028578105000000424
4000,54.66940999999999,0.00015777890000000325,55.29633,0.009875624100000077,54.783550000000005,0.00021103049999999027,55.73315,0.0002768244999999606,55.67505,0.0028578105000000424
4050,54.66829,0.00015940289999999668,55.29583,0.009945572100000133,54.783550000000005,0.00021103049999999027,55.73303,0.0002806140999999514,55.674310000000006,0.0028736169000000474
4100,54.66829,0.00015940289999999668,55.29515,0.009805804499999963,54.783550000000005,0.00021103049999999027,55.73303,0.0002806140999999514,55.67397,0.0028841841000000444
4150,54.66768,0.00014822359999999688,55.294380000000004,0.009862599599999957,54.783550000000005,0.00021103049999999027,55.73303,0.0002806140999999514,55.67357,0.00284141210000003
4200,54.66736999999999,0.0001478980999999954,55.29311,0.009955192899999866,54.783550000000005,0.00021103049999999027,55.732749999999996,0.0002582085000000039,55.67357,0.00284141210000003
4250,54.66703,0.0001380280999999909,55.29234,0.00982914639999992,54.783550000000005,0.00021103049999999027,55.73247,0.0002572061000000056,55.67357,0.00284141210000003
4300,54.666999999999994,0.00013923200000000232,55.29151,0.009634870899999863,54.783550000000005,0.00021103049999999027,55.73247,0.0002572061000000056,55.67357,0.00284141210000003
4350,54.666999999999994,0.00013923200000000232,55.28994,0.009262046399999899,54.783550000000005,0.00021103049999999027,55.73225,0.00026458050000001165,55.673170000000006,0.0028574060999999973
4400,54.666999999999994,0.00013923200000000232,55.28920000000001,0.009367597999999918,54.783550000000005,0.00021103049999999027,55.731790000000004,0.000261286900000008,55.673170000000006,0.0028574060999999973
4450,54.666999999999994,0.00013923200000000232,55.288340000000005,0.009325492399999911,54.783550000000005,0.00021103049999999027,55.731790000000004,0.000261286900000008,55.67286,0.0028685443999999843
4500,54.666380000000004,0.0001365535999999821,55.287940000000006,0.009351204399999943,54.783550000000005,0.00021103049999999027,55.730999999999995,0.0002840160000000114,55.67286,0.0028685443999999843
4550,54.66608,0.00013729159999998234,55.287940000000006,0.009351204399999943,54.783550000000005,0.00021103049999999027,55.730999999999995,0.0002840160000000114,55.67179,0.0028690988999999804
4600,54.66543,0.00016057809999998977,55.28717,0.009317694099999952,54.783550000000005,0.00021103049999999027,55.730999999999995,0.0002840160000000114,55.671079999999996,0.002932043599999975
4650,54.66476,0.0001686384000000063,55.28479,0.00907479890000008,54.783550000000005,0.00021103049999999027,55.73072,0.0002834336000000116,55.67065,0.002978754499999904
4700,54.66473,0.000168722100000005,55.28273,0.00872307410000012,54.783550000000005,0.00021103049999999027,55.73072,0.0002834336000000116,55.67065,0.002978754499999904
