gen,CCHIHH_Full mean,CCHIHH_Full var,GDE mean,GDE var,CGA mean,CGA var,IMOMA mean,IMOMA var
9350,0.3424245,8.097496499999846e-07,0.3510732,6.669539600000056e-07,0.35374720000000004,1.633966560000007e-06,0.3775716,1.9425150400000114e-06
9400,0.34239800000000004,7.911863999999876e-07,0.3510732,6.669539600000056e-07,0.3537451,1.6363506900000061e-06,0.3775716,1.9425150400000114e-06
9450,0.34239800000000004,7.911863999999876e-07,0.3510732,6.669539600000056e-07,0.3537226,1.666763840000005e-06,0.3775716,1.9425150400000114e-06
9500,0.34239800000000004,7.911863999999876e-07,0.3510732,6.669539600000056e-07,0.3537226,1.666763840000005e-06,0.3775471,1.8987996900000113e-06
9550,0.34235509999999997,7.876716899999859e-07,0.3510732,6.669539600000056e-07,0.3536593,1.744885810000007e-06,0.3775471,1.8987996900000113e-06
9600,0.34235509999999997,7.876716899999859e-07,0.3510732,6.669539600000056e-07,0.3536165,1.7259892500000121e-06,0.3775471,1.8987996900000113e-06
9650,0.34235509999999997,7.876716899999859e-07,0.3510732,6.669539600000056e-07,0.3535676,1.8006420400000193e-06,0.3775471,1.8987996900000113e-06
9700,0.34235509999999997,7.876716899999859e-07,0.3510732,6.669539600000056e-07,0.3535268,1.8591247600000306e-06,0.3775471,1.8987996900000113e-06
9750,0.3423347,7.261004099999916e-07,0.3510732,6.669539600000056e-07,0.353484,2.067252600000023e-06,0.3775471,1.8987996900000113e-06
9800,0.3423143,7.486832099999897e-07,0.3510732,6.669539600000056e-07,0.35341459999999997,1.988705040000016e-06,0.3775471,1.8987996900000113e-06
9850,0.3423143,7.486832099999897e-07,0.3510732,6.669539600000056e-07,0.35337969999999996,2.0256826100000146e-06,0.3775471,1.8987996900000113e-06
9900,0.3423143,7.486832099999897e-07,0.3510732,6.669539600000056e-07,0.3533122,2.074118360000006e-06,0.3775471,1.8987996900000113e-06
9950,0.3423143,7.486832099999897e-07,0.3510732,6.669539600000056e-07,0.3532734,2.032079039999988e-06,0.3775206,1.818205240000008e-06
10000,0.3423143,7.486832099999897e-07,0.3510732,6.669539600000056e-07,0.35324469999999997,2.0638542099999834e-06,0.3774716,1.9267010400000183e-06
