Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T50_E50_D150.txt --cnum 50 --enum 50 --dnum 150 --tnum 50 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T50_E50_D150.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 50/50/150/50/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T50_E50_D150.txt"
Gen 7850: best_fit = 980.002
Gen 7900: best_fit = 980.002
Gen 7950: best_fit = 979.816
Gen 8000: best_fit = 979.586
Gen 8050: best_fit = 979.586
Gen 8100: best_fit = 979.468
Gen 8150: best_fit = 979.468
Gen 8200: best_fit = 979.356
Gen 8250: best_fit = 979.332
Gen 8300: best_fit = 979.259
Gen 8350: best_fit = 979.258
Gen 8400: best_fit = 979.258
Gen 8450: best_fit = 979.258
Gen 8500: best_fit = 979.258
Gen 8550: best_fit = 979.016
Gen 8600: best_fit = 978.847
Gen 8650: best_fit = 978.816
Gen 8700: best_fit = 978.816
Gen 8750: best_fit = 978.805
Gen 8800: best_fit = 978.804
Gen 8850: best_fit = 978.779
Gen 8900: best_fit = 978.779
Gen 8950: best_fit = 978.765
Gen 9000: best_fit = 978.528
Gen 9050: best_fit = 978.528
Gen 9100: best_fit = 978.345
Gen 9150: best_fit = 978.345
Gen 9200: best_fit = 978.113
Gen 9250: best_fit = 978.113
Gen 9300: best_fit = 978
Gen 9350: best_fit = 977.923
Gen 9400: best_fit = 977.849
Gen 9450: best_fit = 977.849
Gen 9500: best_fit = 977.849
Gen 9550: best_fit = 977.849
Gen 9600: best_fit = 977.849
Gen 9650: best_fit = 977.839
Gen 9700: best_fit = 977.839
Gen 9750: best_fit = 977.685
Gen 9800: best_fit = 977.685
Gen 9850: best_fit = 977.685
Gen 9900: best_fit = 977.685
Gen 9950: best_fit = 977.675
Gen 10000: best_fit = 977.609

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 977.609
Time = 13.533 s

exit code 0
