gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
9400,983.0322,66.10325335999983,1021.258,107.22767600000063,953.6712,74.62926156000007,939.8219999999999,9.916583199999955,941.1734,12.290333640000066
9450,983.0075999999999,65.98487743999965,1021.258,107.22767600000063,953.6712,74.62926156000007,939.8181000000001,9.91848648999999,941.1686,12.327543240000066
9500,982.8928,66.06689315999981,1021.258,107.22767600000063,953.6710999999999,74.6284588900001,939.808,9.9612012,941.1209999999999,12.40636000000006
9550,982.7937,66.65212781000001,1021.258,107.22767600000063,953.6710999999999,74.6284588900001,939.8072,9.952885359999959,941.1191999999999,12.413589160000072
9600,982.7454,66.68590124,1021.258,107.22767600000063,953.6708999999998,74.62685409000014,939.8072,9.952885359999959,941.119,12.414396000000053
9650,982.7313,66.87900880999999,1021.258,107.22767600000063,953.6708999999998,74.62685409000014,939.8032999999999,9.969341809999964,941.1084000000001,12.27175604000006
9700,982.6557,66.72972121000012,1021.258,107.22767600000063,953.6708999999998,74.62685409000014,939.7977000000001,9.933294610000017,941.1062,12.28868416000001
9750,982.5477999999999,66.70946056000027,1021.258,107.22767600000063,953.6708999999998,74.62685409000014,939.7877000000001,9.914036009999979,941.0987000000001,12.188948410000101
9800,982.4912,67.14442855999977,1021.258,107.22767600000063,953.6708999999998,74.62685409000014,939.7803,9.886640009999986,941.0955,12.21367865000013
9850,982.4529,67.15258648999999,1021.258,107.22767600000063,953.6692999999999,74.61404161000016,939.7701999999999,9.926745559999993,941.0955,12.21367865000013
9900,982.4159,67.38463488999986,1021.258,107.22767600000063,953.6692999999999,74.61404161000016,939.7655000000001,9.952580050000007,941.0955,12.21367865000013
9950,982.3299,67.42329768999994,1021.258,107.22767600000063,953.6692999999999,74.61404161000016,939.7563,9.985408410000058,941.0955,12.21367865000013
10000,982.3158999999999,67.56356708999984,1021.258,107.22767600000063,953.6692999999999,74.61404161000016,939.7497999999999,10.013599560000047,941.0935999999999,12.217554840000108
