gen,migration_true mean,migration_true var,migration_false mean,migration_false var
7400,0.03880486,3.0358337504e-06,0.04635156,1.1599406582399998e-05
7450,0.03879746,3.0274257504000003e-06,0.04633402,1.1663251877599998e-05
7500,0.03878569,3.0200311828999993e-06,0.04630403,1.1726926864099996e-05
7550,0.03877768,3.0039864415999994e-06,0.04627998,1.1767924357599999e-05
7600,0.038767010000000005,2.9999038868999947e-06,0.04627173,1.1749169968100001e-05
7650,0.03875534,2.991497150399996e-06,0.04624415,1.1767224656500001e-05
7700,0.03874383,2.9978303000999987e-06,0.04622706,1.1820258654400004e-05
7750,0.0387254,3.0205002799999944e-06,0.0462007,1.1991442320000001e-05
7800,0.03871281,3.0342231009000005e-06,0.04616709,1.2057061616900005e-05
7850,0.0387046,3.020090600000003e-06,0.04615149,1.2040738148900002e-05
7900,0.03868912,3.0358304676000003e-06,0.04613479,1.1823025528900003e-05
7950,0.03867472,3.0152183015999998e-06,0.046089000000000005,1.1911726965999996e-05
8000,0.03866735,3.0270391824999985e-06,0.04607442,1.2033979171600003e-05
8050,0.03865945,3.0470690345000007e-06,0.04606856,1.2023600388400002e-05
8100,0.03864305,3.016068752500001e-06,0.04604587,1.2073976672100004e-05
8150,0.038631769999999996,3.025128656100002e-06,0.04602846,1.2076629380400005e-05
8200,0.0386274,3.0262552880000027e-06,0.04600404,1.2049382616400007e-05
8250,0.038619930000000004,3.038697210100001e-06,0.0459824,1.2010947916000012e-05
8300,0.038612350000000004,3.050903950500001e-06,0.04594177,1.2105906190100006e-05
8350,0.0386052,3.0542583320000014e-06,0.04591942,1.2139298639600003e-05
8400,0.03858857,3.0434215820999974e-06,0.045893659999999996,1.2149781328400008e-05
8450,0.03857582,3.0705060675999977e-06,0.04585542,1.2147960665600008e-05
8500,0.03856771,3.0644253668999955e-06,0.045827230000000004,1.2127232004100004e-05
8550,0.038554820000000004,3.0923810535999954e-06,0.04578795,1.2250854742500004e-05
8600,0.03854805,3.0953263244999955e-06,0.0457777,1.2304386815999998e-05
8650,0.03853811,3.112087610899998e-06,0.04576553,1.2348253082099996e-05
8700,0.038531510000000005,3.109984566899998e-06,0.045732010000000003,1.2457393956900005e-05
8750,0.03851751,3.1139345128999994e-06,0.04569611,1.2126632896899999e-05
8800,0.03850958,3.1264358916e-06,0.04568423,1.2191333752099998e-05
8850,0.03850076,3.1424143023999975e-06,0.04566544,1.2303645018399997e-05
8900,0.03849462,3.153432715599998e-06,0.04563474,1.2333679834399994e-05
8950,0.03848941,3.1622994829000003e-06,0.04561915,1.2414225718499993e-05
9000,0.03847904,3.185589334399999e-06,0.045603700000000004,1.2450155456000001e-05
9050,0.0384667,3.2025625019999993e-06,0.045537270000000005,1.2535162832099994e-05
9100,0.03845605,3.1990024484999995e-06,0.045520290000000005,1.2641164084899994e-05
9150,0.0384467,3.1878699220000025e-06,0.04549453,1.272484117009999e-05
9200,0.03844249,3.1965324968999983e-06,0.04548183,1.2836305648099993e-05
9250,0.03842423,3.237558036099998e-06,0.04547984,1.2827898662399993e-05
9300,0.038417259999999995,3.2328830564000002e-06,0.04546463,1.2904132626099995e-05
9350,0.03840712,3.2537736796000034e-06,0.04545829,1.2926206096899995e-05
9400,0.038394109999999995,3.245260446900003e-06,0.04544525,1.2982591510499992e-05
9450,0.03838587,3.2648944520999995e-06,0.04542415,1.2943755486500007e-05
9500,0.038379960000000005,3.273776030399997e-06,0.045401779999999996,1.303471273160001e-05
9550,0.03836947,3.296493806100002e-06,0.045389439999999996,1.30346279504e-05
9600,0.038362810000000004,3.3008610728999978e-06,0.04537255,1.31807670905e-05
9650,0.03835577,3.303593686099997e-06,0.04536231,1.3182534456899998e-05
9700,0.03834838,3.3118303175999996e-06,0.04534848,1.3161456683599996e-05
9750,0.0383316,3.3365810940000015e-06,0.04533068999999999,1.3081055288899992e-05
9800,0.03832012,3.3392958856000015e-06,0.04531691,1.3086092952899988e-05
9850,0.03830542,3.3297214716000014e-06,0.04530464,1.3113348244399991e-05
9900,0.038291950000000005,3.3382119265000018e-06,0.04529474,1.315479965839999e-05
9950,0.038283319999999996,3.348449743600003e-06,0.04529043,1.3173641920099992e-05
10000,0.038271,3.356805564e-06,0.04524567,1.3227686916099992e-05
