Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '9' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run8.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run8.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run8.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run8.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 8150: best_fit = 0.0271176
Gen 8200: best_fit = 0.0271022
Gen 8250: best_fit = 0.0270823
Gen 8300: best_fit = 0.0270669
Gen 8350: best_fit = 0.0270569
Gen 8400: best_fit = 0.0270436
Gen 8450: best_fit = 0.0270368
Gen 8500: best_fit = 0.0270121
Gen 8550: best_fit = 0.027006
Gen 8600: best_fit = 0.0269998
Gen 8650: best_fit = 0.0269896
Gen 8700: best_fit = 0.0269759
Gen 8750: best_fit = 0.0269648
Gen 8800: best_fit = 0.0269167
Gen 8850: best_fit = 0.0269066
Gen 8900: best_fit = 0.026893
Gen 8950: best_fit = 0.0268888
Gen 9000: best_fit = 0.0268649
Gen 9050: best_fit = 0.02686
Gen 9100: best_fit = 0.0268405
Gen 9150: best_fit = 0.0268306
Gen 9200: best_fit = 0.0268138
Gen 9250: best_fit = 0.026804
Gen 9300: best_fit = 0.0267969
Gen 9350: best_fit = 0.0267885
Gen 9400: best_fit = 0.0267794
Gen 9450: best_fit = 0.0267743
Gen 9500: best_fit = 0.0267691
Gen 9550: best_fit = 0.0267582
Gen 9600: best_fit = 0.0267491
Gen 9650: best_fit = 0.0267412
Gen 9700: best_fit = 0.0267118
Gen 9750: best_fit = 0.0266906
Gen 9800: best_fit = 0.026681
Gen 9850: best_fit = 0.0266782
Gen 9900: best_fit = 0.0266652
Gen 9950: best_fit = 0.0266536
Gen 10000: best_fit = 0.0266429

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0266429
CCHIHH gate_blocked_total = 333
CCHIHH gate_fallback_total = 333
Time = 299.822 s
