Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '3' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run2.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run2.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T500\roundrobin\op_freq_roundrobin_T500_run2.csv
CCHIHH global stats: results\operator_ablation\T500\roundrobin\global_stats_roundrobin_T500_run2.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 6600: best_fit = 0.0273975
Gen 6650: best_fit = 0.0273872
Gen 6700: best_fit = 0.027375
Gen 6750: best_fit = 0.0273661
Gen 6800: best_fit = 0.0273548
Gen 6850: best_fit = 0.0273425
Gen 6900: best_fit = 0.0273239
Gen 6950: best_fit = 0.0273098
Gen 7000: best_fit = 0.0272971
Gen 7050: best_fit = 0.0272682
Gen 7100: best_fit = 0.0272549
Gen 7150: best_fit = 0.0272403
Gen 7200: best_fit = 0.027231
Gen 7250: best_fit = 0.0272213
Gen 7300: best_fit = 0.0271984
Gen 7350: best_fit = 0.0271894
Gen 7400: best_fit = 0.0271656
Gen 7450: best_fit = 0.0271513
Gen 7500: best_fit = 0.0271408
Gen 7550: best_fit = 0.0271318
Gen 7600: best_fit = 0.0271167
Gen 7650: best_fit = 0.027093
Gen 7700: best_fit = 0.0270784
Gen 7750: best_fit = 0.0270742
Gen 7800: best_fit = 0.0270582
Gen 7850: best_fit = 0.027019
Gen 7900: best_fit = 0.0270059
Gen 7950: best_fit = 0.0269851
Gen 8000: best_fit = 0.0269581
Gen 8050: best_fit = 0.0269455
Gen 8100: best_fit = 0.0269218
Gen 8150: best_fit = 0.0269021
Gen 8200: best_fit = 0.0268857
Gen 8250: best_fit = 0.0268636
Gen 8300: best_fit = 0.0268552
Gen 8350: best_fit = 0.0268407
Gen 8400: best_fit = 0.0268278
Gen 8450: best_fit = 0.0268109
Gen 8500: best_fit = 0.0268037
Gen 8550: best_fit = 0.0267985
Gen 8600: best_fit = 0.0267858
Gen 8650: best_fit = 0.0267735
Gen 8700: best_fit = 0.0267494
Gen 8750: best_fit = 0.0267453
Gen 8800: best_fit = 0.0267378
Gen 8850: best_fit = 0.0267177
Gen 8900: best_fit = 0.0267007
Gen 8950: best_fit = 0.026693
Gen 9000: best_fit = 0.0266733
Gen 9050: best_fit = 0.026658
Gen 9100: best_fit = 0.0266501
Gen 9150: best_fit = 0.0266421
Gen 9200: best_fit = 0.0266352
Gen 9250: best_fit = 0.0266321
Gen 9300: best_fit = 0.0266186
Gen 9350: best_fit = 0.02661
Gen 9400: best_fit = 0.0265885
Gen 9450: best_fit = 0.0265829
Gen 9500: best_fit = 0.0265575
Gen 9550: best_fit = 0.0265521
Gen 9600: best_fit = 0.0265437
Gen 9650: best_fit = 0.0265384
Gen 9700: best_fit = 0.0265316
Gen 9750: best_fit = 0.0265293
Gen 9800: best_fit = 0.0265154
Gen 9850: best_fit = 0.0265131
Gen 9900: best_fit = 0.0265017
Gen 9950: best_fit = 0.0264942
Gen 10000: best_fit = 0.026488

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.026488
CCHIHH gate_blocked_total = 1169
CCHIHH gate_fallback_total = 1169
Time = 299.046 s
