gen,CCHIHH_Full mean,CCHIHH_Full var,GDE mean,GDE var,CGA mean,CGA var,IMOMA mean,IMOMA var
8900,0.03849462,3.153432715599998e-06,0.03716525,2.4355473405000023e-06,0.050220259999999996,1.0942865484e-06,0.05784509,2.186115484900002e-06
8950,0.03848941,3.1622994829000003e-06,0.03716192,2.437691861600002e-06,0.050177269999999996,1.0978151281000015e-06,0.05784509,2.186115484900002e-06
9000,0.03847904,3.185589334399999e-06,0.03715679,2.4427469388999993e-06,0.050136139999999996,1.0721963904000002e-06,0.05784509,2.186115484900002e-06
9050,0.0384667,3.2025625019999993e-06,0.03715313,2.450578340100001e-06,0.05010319,1.063364662899998e-06,0.05778461,2.3672638369000008e-06
9100,0.03845605,3.1990024484999995e-06,0.03714892,2.453813529600001e-06,0.050056769999999993,1.0872751300999983e-06,0.05778301,2.365946108900001e-06
9150,0.0384467,3.1878699220000025e-06,0.037146109999999996,2.453977936899999e-06,0.05002968,1.0777540755999986e-06,0.05778261,2.365623876900001e-06
9200,0.03844249,3.1965324968999983e-06,0.03714292,2.450380677600001e-06,0.04998494,1.0748089984000008e-06,0.05778261,2.365623876900001e-06
9250,0.03842423,3.237558036099998e-06,0.037140099999999995,2.4510775499999994e-06,0.04996431,1.0629648168999997e-06,0.0577821,2.3628937500000003e-06
9300,0.038417259999999995,3.2328830564000002e-06,0.037135470000000004,2.4529239641000007e-06,0.04994056,1.059819532399999e-06,0.0577821,2.3628937500000003e-06
9350,0.03840712,3.2537736796000034e-06,0.03712982,2.4585955696000017e-06,0.04990837,1.0444461580999989e-06,0.0577821,2.3628937500000003e-06
9400,0.038394109999999995,3.245260446900003e-06,0.03712622,2.4514579715999973e-06,0.0498834,1.0533045380000003e-06,0.05775417000000001,2.3474867241e-06
9450,0.03838587,3.2648944520999995e-06,0.03712,2.4633575260000003e-06,0.04985477,1.0582368320999997e-06,0.05772751,2.4438487609000022e-06
9500,0.038379960000000005,3.273776030399997e-06,0.03711115,2.4627013445000014e-06,0.049806630000000005,1.0544883361000016e-06,0.05771257,2.4792248881000024e-06
9550,0.03836947,3.296493806100002e-06,0.037105070000000004,2.4665350981000008e-06,0.0497706,1.0442836220000004e-06,0.05769808,2.4654325816000026e-06
9600,0.038362810000000004,3.3008610728999978e-06,0.03710001,2.4823505268999984e-06,0.049742959999999996,1.0994346664000035e-06,0.057676859999999996,2.452236712400002e-06
9650,0.03835577,3.303593686099997e-06,0.037096489999999996,2.4826261529000023e-06,0.04971529,1.0754132389000016e-06,0.05767662999999999,2.4521380861000025e-06
9700,0.03834838,3.3118303175999996e-06,0.03708799,2.486285960900001e-06,0.04967716,1.0947328104e-06,0.05767662999999999,2.4521380861000025e-06
9750,0.0383316,3.3365810940000015e-06,0.03708612,2.4862738236e-06,0.04964789,1.1169209849e-06,0.05763656,2.2615928144000033e-06
9800,0.03832012,3.3392958856000015e-06,0.0370841,2.486595862000003e-06,0.04961884,1.1132753204000001e-06,0.057601309999999996,2.355624656900003e-06
9850,0.03830542,3.3297214716000014e-06,0.03707529,2.505993988900002e-06,0.0495651,1.075154376000001e-06,0.0575982,2.341824996000003e-06
9900,0.038291950000000005,3.3382119265000018e-06,0.03706868,2.515540313599999e-06,0.04953651,1.0852947008999997e-06,0.0575982,2.341824996000003e-06
9950,0.038283319999999996,3.348449743600003e-06,0.03705494,2.5355335624000034e-06,0.049507129999999996,1.0807295121000026e-06,0.0575982,2.341824996000003e-06
10000,0.038271,3.356805564e-06,0.03705224,2.539541396400003e-06,0.04948658,1.0778214536000018e-06,0.0575982,2.341824996000003e-06
