gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
7050,0.3427614,9.149498400000024e-07,0.000592863500760842,0.35570599999999997,3.0806912600000055e-05,0.003440172022503529
7100,0.3427308,9.536507600000017e-07,0.0006052722329345702,0.3557019,3.086556269000007e-05,0.003443445158992724
7150,0.3427063,8.947732099999902e-07,0.0005862900957321352,0.3555773,3.06697978100001e-05,0.003432507760616083
7200,0.3426818,8.667609599999902e-07,0.0005770397650020284,0.3555141,3.0430531690000026e-05,0.0034190924313376512
7250,0.3426613,8.886160099999907e-07,0.0005842693954004407,0.35546099999999997,3.0346853600000034e-05,0.0034143882730257864
7300,0.3426613,8.886160099999907e-07,0.0005842693954004407,0.3554018,2.994334436000001e-05,0.0033916124733432626
7350,0.3426613,8.886160099999907e-07,0.0005842693954004407,0.3552343,2.935388521000001e-05,0.0033580632129657124
7400,0.3426409,9.178736899999873e-07,0.0005938100342284518,0.3552343,2.935388521000001e-05,0.0033580632129657124
7450,0.3426409,9.178736899999873e-07,0.0005938100342284518,0.3551812,2.983288476000002e-05,0.003385350943314682
7500,0.34262040000000005,8.986918399999916e-07,0.0005875725123373257,0.3551812,2.983288476000002e-05,0.003385350943314682
7550,0.3426,8.971087999999927e-07,0.0005870547816073021,0.3551322,3.0223145760000077e-05,0.0034074218516587625
7600,0.342598,8.90412799999986e-07,0.0005848597962315366,0.3551281,3.020021569000007e-05,0.0034061290139204103
7650,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.3550566,2.9780534240000043e-05,0.0033823793450230293
7700,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.354979,2.9264784200000025e-05,0.003352962794048274
7750,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.354881,2.8714897800000047e-05,0.0033213122615689144
7800,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.35482369999999996,2.9201782210000016e-05,0.0033493516766373763
7850,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.35475019999999996,2.9129620759999995e-05,0.0033452107723074185
7900,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.3547237,2.8787143609999995e-05,0.0033254877971836848
7950,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.35467879999999996,2.8540710959999997e-05,0.0033112232667691856
8000,0.3425714,8.082028399999901e-07,0.0005572066071166027,0.3546032,2.7840828560000013e-05,0.003270371951263282
8050,0.342551,8.095981999999906e-07,0.0005576874075250367,0.3545195,2.7104329850000033e-05,0.003226824965066437
8100,0.342551,8.095981999999906e-07,0.0005576874075250367,0.3544623,2.6817823210000046e-05,0.003209725060554816
8150,0.3425306,8.768284399999846e-07,0.0005803812656438817,0.3543438,2.6801596360000065e-05,0.003208753848093933
8200,0.3425306,8.768284399999846e-07,0.0005803812656438817,0.3543132,2.6734794960000018e-05,0.0032047525383145587
8250,0.3425306,8.768284399999846e-07,0.0005803812656438817,0.35427240000000004,2.730491783999996e-05,0.0032387431570617613
8300,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.3542479,2.7252372689999964e-05,0.003235625363448368
8350,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.3541212,2.8208803760000015e-05,0.0032919134333152817
8400,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.3541212,2.8208803760000015e-05,0.0032919134333152817
8450,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.3540946,2.811378324000002e-05,0.003286364399983424
8500,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.35407,2.8334485800000047e-05,0.003299238709903849
8550,0.3425102,8.799047599999844e-07,0.0005813984972474508,0.3540047,2.8176855610000004e-05,0.0032900487612097184
8600,0.34248979999999996,9.071591599999897e-07,0.0005903340265524223,0.3539353,2.7459267410000016e-05,0.0032478842602878576
8650,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.3538699,2.7122609489999986e-05,0.003227912895615121
8700,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.35384329999999997,2.7476236609999987e-05,0.003248887664431874
8750,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.3538147,2.7495332010000015e-05,0.0032500164222602945
8800,0.34246940000000003,8.494108399999946e-07,0.0005712352127577552,0.3537474,2.7248126240000042e-05,0.0032353732669289357
