gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
9300,1390.3319999999999,2910.6209360000003,1563.092,2397.3197959999966,1024.5182,608.3567171600005,1010.1856,154.64635124000034,1013.4167,431.5368824100002
9350,1390.205,2907.468744999999,1563.092,2397.3197959999966,1023.6479999999999,598.0480560000003,1009.9188,153.89130116000072,1013.3834999999999,432.38481145000014
9400,1389.916,2915.0031639999984,1563.092,2397.3197959999966,1023.5049999999999,589.2738850000005,1009.7136,154.81080204000068,1013.3643,431.5565660100012
9450,1389.795,2917.3063649999986,1563.092,2397.3197959999966,1023.1151,586.9949900900003,1009.2280000000001,154.24554980000028,1013.3447,432.11975841000094
9500,1388.718,2959.311456000001,1563.092,2397.3197959999966,1022.9358,582.4040267600006,1009.0107,153.4003956099994,1013.3314,432.46126644000077
9550,1388.393,2965.9558210000037,1563.092,2397.3197959999966,1022.5955,580.1450922500004,1008.634,153.27748319999984,1013.2963,433.4208850100008
9600,1388.093,2928.2384810000012,1563.092,2397.3197959999966,1022.4273999999999,579.117748840001,1008.2815,153.62043345000018,1013.2427,434.9274338099998
9650,1387.091,2697.2078289999986,1563.092,2397.3197959999966,1021.6881999999999,593.7912149600013,1008.1904000000001,154.2737532400002,1013.2048000000001,435.94478255999957
9700,1387.0049999999999,2700.768164999999,1563.092,2397.3197959999966,1021.1276,593.8138528400012,1008.0768,154.8069619600003,1013.1663000000001,436.95032820999984
9750,1385.4470000000001,2758.084860999999,1563.092,2397.3197959999966,1020.7877000000001,576.6612212099997,1007.9676,155.33613484000043,1013.1388,437.73713655999984
9800,1385.217,2756.8014609999977,1562.974,2381.331503999999,1020.2171000000001,579.3451860899984,1007.8659,155.79809529000067,1013.0627000000001,439.13676201000015
9850,1384.958,2764.614875999998,1562.974,2381.331503999999,1019.8552999999999,560.2906084099997,1007.7899,156.53178308999955,1013.0043,439.02958860999996
9900,1384.798,2733.080336,1562.974,2381.331503999999,1019.6994000000001,561.7294626400001,1007.6373,156.3074174099997,1012.984,439.5489864
9950,1384.492,2743.902836000002,1562.974,2381.331503999999,1019.4375,558.4084474499998,1007.5449000000001,155.7266700900004,1012.9313,438.7242358100001
10000,1383.894,2643.250163999998,1562.974,2381.331503999999,1019.1852999999999,544.1781704100001,1007.4790999999999,156.1248960899991,1012.896,438.7838996000005
