Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '6' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run5.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run5.csv' '--cchihh_global_stats_every' '50'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: enabled
CCHIHH op stats: results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run5.csv
CCHIHH global stats: results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run5.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
Gen 2750: best_fit = 0.0525404
Gen 2800: best_fit = 0.0525404
Gen 2850: best_fit = 0.0524927
Gen 2900: best_fit = 0.0524698
Gen 2950: best_fit = 0.0524698
Gen 3000: best_fit = 0.0524459
Gen 3050: best_fit = 0.0524234
Gen 3100: best_fit = 0.0524234
Gen 3150: best_fit = 0.0523805
Gen 3200: best_fit = 0.0522943
Gen 3250: best_fit = 0.0522926
Gen 3300: best_fit = 0.0522926
Gen 3350: best_fit = 0.052279
Gen 3400: best_fit = 0.052279
Gen 3450: best_fit = 0.0521743
Gen 3500: best_fit = 0.0521468
Gen 3550: best_fit = 0.0521393
Gen 3600: best_fit = 0.0521332
Gen 3650: best_fit = 0.0520591
Gen 3700: best_fit = 0.0519997
Gen 3750: best_fit = 0.0519598
Gen 3800: best_fit = 0.0519523
Gen 3850: best_fit = 0.0519492
Gen 3900: best_fit = 0.0519474
Gen 3950: best_fit = 0.0519173
Gen 4000: best_fit = 0.0519173
Gen 4050: best_fit = 0.0518645
Gen 4100: best_fit = 0.0518417
Gen 4150: best_fit = 0.0518417
Gen 4200: best_fit = 0.0517683
Gen 4250: best_fit = 0.0517683
Gen 4300: best_fit = 0.0517027
Gen 4350: best_fit = 0.0517019
Gen 4400: best_fit = 0.0517019
Gen 4450: best_fit = 0.0517019
Gen 4500: best_fit = 0.0517019
Gen 4550: best_fit = 0.0517019
Gen 4600: best_fit = 0.0517019
Gen 4650: best_fit = 0.0516191
Gen 4700: best_fit = 0.0516042
Gen 4750: best_fit = 0.0515615
Gen 4800: best_fit = 0.0513413
Gen 4850: best_fit = 0.0513409
Gen 4900: best_fit = 0.0513409
Gen 4950: best_fit = 0.0513335
Gen 5000: best_fit = 0.0512844
Gen 5050: best_fit = 0.0512783
Gen 5100: best_fit = 0.051278
Gen 5150: best_fit = 0.051278
Gen 5200: best_fit = 0.051278
Gen 5250: best_fit = 0.0512777
Gen 5300: best_fit = 0.0512772
Gen 5350: best_fit = 0.0512772
Gen 5400: best_fit = 0.0512772
Gen 5450: best_fit = 0.0512772
Gen 5500: best_fit = 0.0512772
Gen 5550: best_fit = 0.0512772
Gen 5600: best_fit = 0.0512418
Gen 5650: best_fit = 0.051225
Gen 5700: best_fit = 0.051225
Gen 5750: best_fit = 0.051225
Gen 5800: best_fit = 0.051225
Gen 5850: best_fit = 0.0512107
Gen 5900: best_fit = 0.0512107
Gen 5950: best_fit = 0.0511841
Gen 6000: best_fit = 0.0511841
Gen 6050: best_fit = 0.0511603
Gen 6100: best_fit = 0.0511507
Gen 6150: best_fit = 0.0511477
Gen 6200: best_fit = 0.0509844
Gen 6250: best_fit = 0.0509844
Gen 6300: best_fit = 0.0509844
Gen 6350: best_fit = 0.0509844
Gen 6400: best_fit = 0.0509844
Gen 6450: best_fit = 0.0509844
Gen 6500: best_fit = 0.0509844
Gen 6550: best_fit = 0.0509576
Gen 6600: best_fit = 0.0509332
Gen 6650: best_fit = 0.0509332
Gen 6700: best_fit = 0.0509182
Gen 6750: best_fit = 0.0509182
Gen 6800: best_fit = 0.0509129
Gen 6850: best_fit = 0.0509115
Gen 6900: best_fit = 0.0509115
Gen 6950: best_fit = 0.0509002
Gen 7000: best_fit = 0.0509002
Gen 7050: best_fit = 0.0509002
Gen 7100: best_fit = 0.0509002
Gen 7150: best_fit = 0.0509002
Gen 7200: best_fit = 0.0509002
Gen 7250: best_fit = 0.0509002
Gen 7300: best_fit = 0.0508633
Gen 7350: best_fit = 0.0508633
Gen 7400: best_fit = 0.0508594
Gen 7450: best_fit = 0.0507721
Gen 7500: best_fit = 0.0507203
Gen 7550: best_fit = 0.0506972
Gen 7600: best_fit = 0.0506972
Gen 7650: best_fit = 0.0506972
Gen 7700: best_fit = 0.0506934
Gen 7750: best_fit = 0.0506934
Gen 7800: best_fit = 0.0506934
Gen 7850: best_fit = 0.0506885
Gen 7900: best_fit = 0.0506677
Gen 7950: best_fit = 0.0506677
Gen 8000: best_fit = 0.0506549
Gen 8050: best_fit = 0.0506549
Gen 8100: best_fit = 0.0506549
Gen 8150: best_fit = 0.0506549
Gen 8200: best_fit = 0.0505479
Gen 8250: best_fit = 0.0505469
Gen 8300: best_fit = 0.0505338
Gen 8350: best_fit = 0.050515
Gen 8400: best_fit = 0.050515
Gen 8450: best_fit = 0.050515
Gen 8500: best_fit = 0.0504871
Gen 8550: best_fit = 0.0504835
Gen 8600: best_fit = 0.0504835
Gen 8650: best_fit = 0.0504835
Gen 8700: best_fit = 0.0504621
Gen 8750: best_fit = 0.0503895
Gen 8800: best_fit = 0.0503367
Gen 8850: best_fit = 0.0503367
Gen 8900: best_fit = 0.0503211
Gen 8950: best_fit = 0.0502876
Gen 9000: best_fit = 0.0502769
Gen 9050: best_fit = 0.0502767
Gen 9100: best_fit = 0.0502767
Gen 9150: best_fit = 0.0502767
Gen 9200: best_fit = 0.0502767
Gen 9250: best_fit = 0.0502767
Gen 9300: best_fit = 0.0502767
Gen 9350: best_fit = 0.0502767
Gen 9400: best_fit = 0.0502767
Gen 9450: best_fit = 0.0502767
Gen 9500: best_fit = 0.0502767
Gen 9550: best_fit = 0.0502767
Gen 9600: best_fit = 0.050268
Gen 9650: best_fit = 0.0502665
Gen 9700: best_fit = 0.0502665
Gen 9750: best_fit = 0.0502665
Gen 9800: best_fit = 0.0502501
Gen 9850: best_fit = 0.0502501
Gen 9900: best_fit = 0.0502501
Gen 9950: best_fit = 0.0501798
Gen 10000: best_fit = 0.0501723

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0501723
CCHIHH gate_blocked_total = 0
CCHIHH gate_fallback_total = 0
Time = 59.819 s
