Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '5' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run4.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run4.csv' '--cchihh_global_stats_every' '50'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: enabled
CCHIHH op stats: results\operator_ablation\T200\fixedbest\op_freq_fixedbest_T200_run4.csv
CCHIHH global stats: results\operator_ablation\T200\fixedbest\global_stats_fixedbest_T200_run4.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
Gen 5150: best_fit = 0.0462719
Gen 5200: best_fit = 0.0462719
Gen 5250: best_fit = 0.0462376
Gen 5300: best_fit = 0.0462376
Gen 5350: best_fit = 0.0462376
Gen 5400: best_fit = 0.0462376
Gen 5450: best_fit = 0.0462376
Gen 5500: best_fit = 0.0462074
Gen 5550: best_fit = 0.0461401
Gen 5600: best_fit = 0.0461401
Gen 5650: best_fit = 0.0461401
Gen 5700: best_fit = 0.0461401
Gen 5750: best_fit = 0.0460645
Gen 5800: best_fit = 0.0460575
Gen 5850: best_fit = 0.0460382
Gen 5900: best_fit = 0.0460382
Gen 5950: best_fit = 0.045969
Gen 6000: best_fit = 0.045969
Gen 6050: best_fit = 0.0459629
Gen 6100: best_fit = 0.0459629
Gen 6150: best_fit = 0.0459629
Gen 6200: best_fit = 0.0459072
Gen 6250: best_fit = 0.0459069
Gen 6300: best_fit = 0.0459058
Gen 6350: best_fit = 0.0459058
Gen 6400: best_fit = 0.0458724
Gen 6450: best_fit = 0.0458408
Gen 6500: best_fit = 0.0457995
Gen 6550: best_fit = 0.0457766
Gen 6600: best_fit = 0.0457329
Gen 6650: best_fit = 0.0457124
Gen 6700: best_fit = 0.0456047
Gen 6750: best_fit = 0.0456047
Gen 6800: best_fit = 0.0455825
Gen 6850: best_fit = 0.045582
Gen 6900: best_fit = 0.045582
Gen 6950: best_fit = 0.0455784
Gen 7000: best_fit = 0.0455784
Gen 7050: best_fit = 0.0455767
Gen 7100: best_fit = 0.0455736
Gen 7150: best_fit = 0.045571
Gen 7200: best_fit = 0.045571
Gen 7250: best_fit = 0.045571
Gen 7300: best_fit = 0.0455704
Gen 7350: best_fit = 0.0455704
Gen 7400: best_fit = 0.0455431
Gen 7450: best_fit = 0.0455431
Gen 7500: best_fit = 0.0455026
Gen 7550: best_fit = 0.0455021
Gen 7600: best_fit = 0.0455021
Gen 7650: best_fit = 0.0455021
Gen 7700: best_fit = 0.0455021
Gen 7750: best_fit = 0.0455021
Gen 7800: best_fit = 0.0454616
Gen 7850: best_fit = 0.0454603
Gen 7900: best_fit = 0.0454594
Gen 7950: best_fit = 0.0454594
Gen 8000: best_fit = 0.0454594
Gen 8050: best_fit = 0.0454594
Gen 8100: best_fit = 0.0454594
Gen 8150: best_fit = 0.0454519
Gen 8200: best_fit = 0.0454504
Gen 8250: best_fit = 0.0454504
Gen 8300: best_fit = 0.0454504
Gen 8350: best_fit = 0.0454447
Gen 8400: best_fit = 0.0454447
Gen 8450: best_fit = 0.0454361
Gen 8500: best_fit = 0.0454361
Gen 8550: best_fit = 0.0454361
Gen 8600: best_fit = 0.0454114
Gen 8650: best_fit = 0.0453046
Gen 8700: best_fit = 0.045301
Gen 8750: best_fit = 0.045301
Gen 8800: best_fit = 0.045301
Gen 8850: best_fit = 0.045301
Gen 8900: best_fit = 0.045301
Gen 8950: best_fit = 0.0452728
Gen 9000: best_fit = 0.0452728
Gen 9050: best_fit = 0.0452728
Gen 9100: best_fit = 0.0452625
Gen 9150: best_fit = 0.0452625
Gen 9200: best_fit = 0.0452625
Gen 9250: best_fit = 0.0452573
Gen 9300: best_fit = 0.0452573
Gen 9350: best_fit = 0.0452573
Gen 9400: best_fit = 0.0452573
Gen 9450: best_fit = 0.0452573
Gen 9500: best_fit = 0.0452573
Gen 9550: best_fit = 0.0452573
Gen 9600: best_fit = 0.0452573
Gen 9650: best_fit = 0.0452573
Gen 9700: best_fit = 0.0452573
Gen 9750: best_fit = 0.045255
Gen 9800: best_fit = 0.045255
Gen 9850: best_fit = 0.045255
Gen 9900: best_fit = 0.045255
Gen 9950: best_fit = 0.045255
Gen 10000: best_fit = 0.045255

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.045255
CCHIHH gate_blocked_total = 0
CCHIHH gate_fallback_total = 0
Time = 63.829 s
